Input,Output,Target
"['we', 'all', 'know', 'it', 'EOS']","['lo', 'lo', 'EOS']","['todos', 'lo', 'sabemos', 'EOS', 'SOS']"
"['abandon', 'ship', '!', 'EOS', 'SOS']","['que', '!', '!', 'EOS']","['abandonen', 'la', 'nave', '!', 'EOS']"
"['tom', 'was', 'really', 'drunk', 'EOS']","['tom', 'estaba', 'muy', 'EOS']","['tomas', 'estaba', 'realmente', 'borracho', 'EOS']"
"['they', 'play', 'basketball', 'EOS', 'SOS']","['ellos', 'EOS']","['juegan', 'al', 'baloncesto', 'EOS', 'SOS']"
"['tom', 'looks', 'surprised', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'parece', 'sorprendido', 'EOS', 'SOS']"
"['suddenly', 'the', 'telephone', 'rang', 'EOS']","['el', 'la', 'la', 'EOS']","['el', 'telefono', 'sono', 'repentinamente', 'EOS']"
"['tom', 'will', 'provide', 'music', 'EOS']","['tom', 'se', 'a', 'EOS']","['tom', 'proporcionara', 'la', 'musica', 'EOS']"
"['don', 't', 'tell', 'lies', 'EOS']","['no', 'no', 'EOS']","['no', 'mientas', 'EOS', 'SOS', 'SOS']"
"['you', 'have', 'many', 'friends', 'EOS']","['te', 'te', 'EOS']","['teneis', 'muchos', 'amigos', 'EOS', 'SOS']"
"['tom', 'is', 'planting', 'trees', 'EOS']","['tom', 'es', 'es', 'EOS']","['tom', 'esta', 'plantando', 'arboles', 'EOS']"
"['we', 'missed', 'our', 'train', 'EOS']","['tenemos', 'a', 'EOS']","['perdimos', 'nuestro', 'tren', 'EOS', 'SOS']"
"['are', 'you', 'jealous', '?', 'EOS']","['eres', '?', '?', 'EOS']","['estas', 'celoso', '?', 'EOS', 'SOS']"
"['the', 'dog', 'went', 'away', 'EOS']","['el', 'la', 'esta', 'EOS']","['el', 'perro', 'huyo', 'EOS', 'SOS']"
"['i', 'saw', 'him', 'jump', 'EOS']","['yo', 'mi', 'EOS']","['le', 'vi', 'saltar', 'EOS', 'SOS']"
"['who', 'stopped', '?', 'EOS', 'SOS']","['quien', 'esta', '?', '?', 'EOS']","['quien', 'se', 'detuvo', '?', 'EOS']"
"['everyone', 'looked', 'happy', 'EOS', 'SOS']","['todos', 'por', 'EOS']","['todos', 'parecian', 'felices', 'EOS', 'SOS']"
"['tom', 'called', 'EOS', 'SOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'llamo', 'EOS', 'SOS', 'SOS']"
"['i', 'like', 'writing', 'EOS', 'SOS']","['me', 'gusta', 'me', 'EOS']","['me', 'gusta', 'la', 'escritura', 'EOS']"
"['you', 'made', 'me', 'late', 'EOS']","['yo', 'gusta', 'EOS']","['me', 'atrasaste', 'EOS', 'SOS', 'SOS']"
"['we', 're', 'young', 'EOS', 'SOS']","['estamos', 'estamos', 'EOS']","['somos', 'jovenes', 'EOS', 'SOS', 'SOS']"
"['tom', 'is', 'a', 'diabetic', 'EOS']","['tom', 'es', 'un', 'EOS']","['tom', 'es', 'diabetico', 'EOS', 'SOS']"
"['tom', 'was', 'smoking', 'EOS', 'SOS']","['tom', 'estaba', 'EOS']","['tomas', 'estaba', 'fumando', 'EOS', 'SOS']"
"['i', 'want', 'to', 'try', 'EOS']","['quiero', 'a', 'EOS']","['quiero', 'intentarlo', 'EOS', 'SOS', 'SOS']"
"['harvard', 'was', 'founded', 'in', 'EOS']","['ella', 'fue', 'fue', 'EOS']","['harvard', 'se', 'fundo', 'en', 'EOS']"
"['am', 'i', 'laughing', '?', 'EOS']","['me', 'siento', '?', 'EOS']","['me', 'estoy', 'riendo', '?', 'EOS']"
"['the', 'wind', 'blew', 'hard', 'EOS']","['el', 'la', 'la', 'EOS']","['el', 'viento', 'soplaba', 'violentamente', 'EOS']"
"['go', 'to', 'sleep', 'EOS', 'SOS']","['deja', 'a', 'mary', 'EOS']","['vete', 'a', 'dormir', 'EOS', 'SOS']"
"['i', 'like', 'climbing', 'EOS', 'SOS']","['me', 'gusta', 'me', 'EOS']","['me', 'gusta', 'la', 'escalada', 'EOS']"
"['it', 'was', 'a', 'test', 'EOS']","['ella', 'un', 'EOS']","['era', 'un', 'examen', 'EOS', 'SOS']"
"['someone', 's', 'missing', 'EOS', 'SOS']","['esta', 'es', 'EOS']","['falta', 'alguien', 'EOS', 'SOS', 'SOS']"
"['look', 'at', 'the', 'cat', 'EOS']","['el', 'la', 'la', 'EOS']","['mira', 'al', 'gato', 'EOS', 'SOS']"
"['you', 'have', 'many', 'friends', 'EOS']","['te', 'te', 'tu', 'EOS']","['usted', 'tiene', 'muchos', 'amigos', 'EOS']"
"['you', 'are', 'rich', 'EOS', 'SOS']","['eres', 'estan', 'EOS']","['eres', 'rica', 'EOS', 'SOS', 'SOS']"
"['i', 'm', 'a', 'patient', 'EOS']","['soy', 'un', 'EOS']","['soy', 'paciente', 'EOS', 'SOS', 'SOS']"
"['you', 're', 'very', 'intelligent', 'EOS']","['eres', 'muy', 'EOS']","['son', 'muy', 'inteligentes', 'EOS', 'SOS']"
"['it', 'll', 'snow', 'today', 'EOS']","['lo', 'EOS']","['va', 'a', 'nevar', 'hoy', 'EOS']"
"['who', 'saw', 'me', '?', 'EOS']","['quien', 'esta', '?', '?', 'EOS']","['quien', 'me', 'vio', '?', 'EOS']"
"['i', 'm', 'free', 'EOS', 'SOS']","['estoy', 'estoy', 'EOS']","['yo', 'soy', 'libre', 'EOS', 'SOS']"
"['turn', 'off', 'the', 'light', 'EOS']","['el', 'la', 'la', 'EOS']","['apaga', 'la', 'luz', 'EOS', 'SOS']"
"['i', 'm', 'a', 'man', 'EOS']","['soy', 'un', 'EOS']","['soy', 'un', 'hombre', 'EOS', 'SOS']"
"['the', 'sun', 'is', 'rising', 'EOS']","['el', 'es', 'esta', 'EOS']","['el', 'sol', 'esta', 'saliendo', 'EOS']"
"['that', 'depends', 'on', 'you', 'EOS']","['te', 'es', 'es', 'EOS']","['eso', 'depende', 'de', 'vosotros', 'EOS']"
"['it', 'was', 'no', 'trouble', 'EOS']","['no', 'no', 'muy', 'EOS']","['no', 'habia', 'ningun', 'problema', 'EOS']"
"['come', 'along', 'with', 'us', 'EOS']","['deja', 'a', 'SOS', 'SOS', 'SOS']","['siguenos', 'EOS', 'SOS', 'SOS', 'SOS']"
"['hey', 'come', 'here', 'EOS', 'SOS']","['aqui', 'aqui', 'EOS']","['oye', 'venid', 'aqui', 'EOS', 'SOS']"
"['tom', 'will', 'alert', 'mary', 'EOS']","['tom', 'a', 'a', 'mary', 'EOS']","['tom', 'alertara', 'a', 'mary', 'EOS']"
"['we', 'have', 'strict', 'rules', 'EOS']","['tenemos', 'un', 'EOS']","['tenemos', 'estrictas', 'reglas', 'EOS', 'SOS']"
"['years', 'passed', 'EOS', 'SOS', 'SOS']","['deja', 'EOS']","['pasaron', 'los', 'anos', 'EOS', 'SOS']"
"['they', 're', 'armed', 'EOS', 'SOS']","['son', 'son', 'EOS']","['ellas', 'estan', 'armadas', 'EOS', 'SOS']"
"['we', 'll', 'come', 'back', 'EOS']","['dejame', 'EOS']","['volveremos', 'EOS', 'SOS', 'SOS', 'SOS']"
"['they', 'll', 'like', 'that', 'EOS']","['eso', 'es', 'EOS']","['eso', 'les', 'gustara', 'EOS', 'SOS']"
"['there', 'were', 'two', 'abstentions', 'EOS']","['no', 'no', 'de', 'EOS']","['dos', 'se', 'abstuvieron', 'EOS', 'SOS']"
"['come', 'here', 'EOS', 'SOS', 'SOS']","['aqui', 'aqui', 'EOS']","['que', 'vengas', 'EOS', 'SOS', 'SOS']"
"['tom', 'has', 'white', 'hair', 'EOS']","['tom', 'tiene', 'un', 'EOS']","['tom', 'tiene', 'canas', 'EOS', 'SOS']"
"['we', 'can', 'accommodate', 'you', 'EOS']","['te', 'te', 'EOS']","['lo', 'podemos', 'albergar', 'EOS', 'SOS']"
"['let', 'him', 'in', 'EOS', 'SOS']","['dejame', 'EOS']","['dejalo', 'entrar', 'EOS', 'SOS', 'SOS']"
"['it', 's', 'ice', 'cream', 'EOS']","['es', 'muy', 'EOS']","['es', 'helado', 'EOS', 'SOS', 'SOS']"
"['they', 'play', 'soccer', 'EOS', 'SOS']","['ellos', 'EOS']","['juegan', 'al', 'futbol', 'EOS', 'SOS']"
"['i', 'have', 'gained', 'weight', 'EOS']","['tengo', 'tengo', 'EOS']","['he', 'ganado', 'peso', 'EOS', 'SOS']"
"['break', 'it', 'down', 'EOS', 'SOS']","['lo', 'EOS']","['rompelo', 'EOS', 'SOS', 'SOS', 'SOS']"
"['have', 'fun', 'in', 'boston', 'EOS']","['no', 'te', 'en', 'EOS']","['diviertete', 'en', 'boston', 'EOS', 'SOS']"
"['apples', 'are', 'red', 'EOS', 'SOS']","['los', 'son', 'son', 'EOS']","['las', 'manzanas', 'son', 'rojas', 'EOS']"
"['think', 'for', 'yourself', 'EOS', 'SOS']","['deja', 'a', 'favor', 'EOS']","['piensa', 'por', 'ti', 'mismo', 'EOS']"
"['this', 'is', 'very', 'good', 'EOS']","['esto', 'es', 'muy', 'EOS']","['esto', 'es', 'muy', 'bueno', 'EOS']"
"['a', 'dog', 'was', 'running', 'EOS']","['ella', 'un', 'un', 'EOS']","['habia', 'un', 'perro', 'corriendo', 'EOS']"
"['stir', 'the', 'fire', 'EOS', 'SOS']","['el', 'la', 'EOS']","['aviva', 'el', 'fuego', 'EOS', 'SOS']"
"['the', 'truth', 'hurts', 'EOS', 'SOS']","['el', 'el', 'EOS']","['la', 'verdad', 'duele', 'EOS', 'SOS']"
"['i', 'myself', 'saw', 'it', 'EOS']","['lo', 'lo', 'lo', 'EOS']","['yo', 'misma', 'lo', 'vi', 'EOS']"
"['they', 'hate', 'you', 'EOS', 'SOS']","['te', 'te', 'EOS']","['ellos', 'te', 'odian', 'EOS', 'SOS']"
"['she', 'got', 'angry', 'EOS', 'SOS']","['ella', 'es', 'ella', 'EOS']","['ella', 'se', 'cabreo', 'EOS', 'SOS']"
"['she', 'didn', 't', 'answer', 'EOS']","['no', 'no', 'EOS']","['no', 'respondio', 'EOS', 'SOS', 'SOS']"
"['i', 'made', 'a', 'fortune', 'EOS']","['yo', 'un', 'SOS', 'EOS']","['hice', 'una', 'fortuna', 'EOS', 'SOS']"
"['he', 's', 'faking', 'EOS', 'SOS']","['el', 'es', 'EOS']","['esta', 'fingiendo', 'EOS', 'SOS', 'SOS']"
"['rabbits', 'can', 'swim', 'EOS', 'SOS']","['todos', 'se', 'por', 'EOS']","['los', 'conejos', 'pueden', 'nadar', 'EOS']"
"['the', 'wind', 'is', 'strong', 'EOS']","['el', 'es', 'es', 'EOS']","['el', 'viento', 'es', 'fuerte', 'EOS']"
"['it', 's', 'a', 'problem', 'EOS']","['es', 'es', 'un', 'EOS']","['ese', 'es', 'un', 'problema', 'EOS']"
"['i', 'm', 'the', 'boss', 'EOS']","['estoy', 'un', 'EOS']","['soy', 'el', 'jefe', 'EOS', 'SOS']"
"['we', 'll', 'wait', 'EOS', 'SOS']","['lo', 'EOS']","['nosotras', 'esperaremos', 'EOS', 'SOS', 'SOS']"
"['you', 'are', 'making', 'history', 'EOS']","['eres', 'son', 'EOS']","['estas', 'haciendo', 'historia', 'EOS', 'SOS']"
"['she', 'allegedly', 'murdered', 'him', 'EOS']","['ella', 'ella', 'un', 'EOS']","['ella', 'supuestamente', 'le', 'asesino', 'EOS']"
"['please', 'be', 'patient', 'EOS', 'SOS']","['por', 'favor', 'por', 'EOS']","['por', 'favor', 'tenga', 'paciencia', 'EOS']"
"['i', 'll', 'eat', 'pizza', 'EOS']","['yo', 'EOS']","['comere', 'pizza', 'EOS', 'SOS', 'SOS']"
"['i', 'made', 'a', 'deal', 'EOS']","['yo', 'un', 'un', 'EOS']","['yo', 'hice', 'un', 'trato', 'EOS']"
"['don', 't', 'be', 'evil', 'EOS']","['no', 'no', 'EOS']","['no', 'seas', 'malo', 'EOS', 'SOS']"
"['she', 'always', 'believes', 'me', 'EOS']","['ella', 'un', 'un', 'EOS']","['siempre', 'me', 'cree', 'EOS', 'SOS']"
"['you', 'should', 'thank', 'me', 'EOS']","['me', 'a', 'EOS']","['deberiais', 'darme', 'las', 'gracias', 'EOS']"
"['am', 'i', 'wrong', '?', 'EOS']","['me', 'siento', '?', 'EOS']","['me', 'equivoco', '?', 'EOS', 'SOS']"
"['there', 'were', 'no', 'survivors', 'EOS']","['no', 'no', 'EOS']","['no', 'hubo', 'supervivientes', 'EOS', 'SOS']"
"['we', 'love', 'eating', 'apples', 'EOS']","['lo', 'que', 'a', 'EOS']","['nos', 'encanta', 'comer', 'manzanas', 'EOS']"
"['tom', 'won', 't', 'sing', 'EOS']","['tom', 'no', 'EOS']","['tom', 'no', 'cantara', 'EOS', 'SOS']"
"['a', 'bird', 'can', 'fly', 'EOS']","['ella', 'un', 'un', 'EOS']","['un', 'pajaro', 'puede', 'volar', 'EOS']"
"['this', 'isn', 't', 'normal', 'EOS']","['no', 'es', 'es', 'EOS']","['esto', 'no', 'es', 'normal', 'EOS']"
"['i', 'understand', 'tom', 'EOS', 'SOS']","['tom', 'a', 'tom', 'EOS']","['entiendo', 'a', 'tom', 'EOS', 'SOS']"
"['you', 'can', 'trust', 'us', 'EOS']","['te', 'te', 'EOS']","['podeis', 'confiar', 'en', 'nosotras', 'EOS']"
"['the', 'meeting', 'is', 'tomorrow', 'EOS']","['el', 'esta', 'es', 'EOS']","['la', 'reunion', 'es', 'manana', 'EOS']"
"['she', 'has', 'lost', 'weight', 'EOS']","['ella', 'tiene', 'un', 'EOS']","['ella', 'ha', 'perdido', 'peso', 'EOS']"
"['everybody', 'likes', 'him', 'EOS', 'SOS']","['nadie', 'por', 'EOS']","['todos', 'lo', 'quieren', 'EOS', 'SOS']"
"['tom', 'rested', 'EOS', 'SOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'descanso', 'EOS', 'SOS', 'SOS']"
"['go', 'on', 'home', 'EOS', 'SOS']","['deja', 'a', 'tom', 'EOS']","['vete', 'a', 'casa', 'EOS', 'SOS']"
"['i', 'am', 'pretty', 'sure', 'EOS']","['estoy', 'estoy', 'EOS']","['estoy', 'relativamente', 'seguro', 'EOS', 'SOS']"
"['is', 'everything', 'prepared', '?', 'EOS']","['esta', 'es', '?', '?', 'EOS']","['esta', 'todo', 'preparado', '?', 'EOS']"
"['i', 've', 'already', 'eaten', 'EOS']","['me', 'me', 'siento', 'EOS']","['ya', 'he', 'comido', 'EOS', 'SOS']"
"['i', 'did', 'nothing', 'unlawful', 'EOS']","['me', 'me', 'EOS']","['no', 'hice', 'nada', 'ilegal', 'EOS']"
"['this', 'is', 'your', 'stop', 'EOS']","['esto', 'es', 'mi', 'EOS']","['esta', 'es', 'tu', 'parada', 'EOS']"
"['it', 's', 'an', 'insult', 'EOS']","['es', 'un', 'EOS']","['es', 'un', 'insulto', 'EOS', 'SOS']"
"['there', 'is', 'no', 'escape', 'EOS']","['no', 'no', 'muy', 'EOS']","['no', 'hay', 'escapatoria', 'EOS', 'SOS']"
"['he', 'fixed', 'the', 'net', 'EOS']","['el', 'el', 'el', 'EOS']","['el', 'reparo', 'la', 'red', 'EOS']"
"['tom', 'wants', 'answers', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'quiere', 'respuestas', 'EOS', 'SOS']"
"['humor', 'me', 'EOS', 'SOS', 'SOS']","['me', 'EOS']","['complaceme', 'EOS', 'SOS', 'SOS', 'SOS']"
"['i', 'was', 'overconfident', 'EOS', 'SOS']","['me', 'estaba', 'EOS']","['era', 'arrogante', 'EOS', 'SOS', 'SOS']"
"['i', 'm', 'a', 'carpenter', 'EOS']","['estoy', 'un', 'EOS']","['soy', 'maderero', 'EOS', 'SOS', 'SOS']"
"['we', 'didn', 't', 'win', 'EOS']","['no', 'no', 'EOS']","['no', 'ganamos', 'EOS', 'SOS', 'SOS']"
"['i', 'lied', 'EOS', 'SOS', 'SOS']","['me', 'EOS']","['menti', 'EOS', 'SOS', 'SOS', 'SOS']"
"['hold', 'up', 'EOS', 'SOS', 'SOS']","['deja', 'EOS']","['detente', 'EOS', 'SOS', 'SOS', 'SOS']"
"['it', 'was', 'fantastic', 'EOS', 'SOS']","['era', 'muy', 'EOS']","['estuvo', 'fantastico', 'EOS', 'SOS', 'SOS']"
"['tom', 'wants', 'to', 'talk', 'EOS']","['tom', 'tiene', 'a', 'EOS']","['tom', 'quiere', 'hablar', 'EOS', 'SOS']"
"['tom', 'will', 'perk', 'up', 'EOS']","['tom', 'estaba', 'estaba', 'EOS']","['tom', 'se', 'alegrara', 'EOS', 'SOS']"
"['are', 'we', 'safe', '?', 'EOS']","['quien', 'que', '?', '?', 'EOS']","['estamos', 'a', 'salvo', '?', 'EOS']"
"['fight', 'like', 'a', 'man', 'EOS']","['tom', 'un', 'a', 'EOS']","['lucha', 'como', 'un', 'hombre', 'EOS']"
"['is', 'this', 'yours', '?', 'EOS']","['esto', 'muy', '?', 'EOS']","['es', 'suyo', 'esto', '?', 'EOS']"
"['i', 'remember', 'now', 'EOS', 'SOS']","['yo', 'a', 'EOS']","['ahora', 'me', 'acuerdo', 'EOS', 'SOS']"
"['tom', 'is', 'a', 'neurologist', 'EOS']","['tom', 'es', 'un', 'EOS']","['tomas', 'es', 'neurologo', 'EOS', 'SOS']"
"['this', 'is', 'broken', 'EOS', 'SOS']","['esto', 'es', 'es', 'EOS']","['esto', 'esta', 'estropeado', 'EOS', 'SOS']"
"['the', 'man', 'blushed', 'EOS', 'SOS']","['el', 'la', 'la', 'EOS']","['el', 'hombre', 'se', 'sonrojo', 'EOS']"
"['will', 'you', 'go', '?', 'EOS']","['que', '?', '?', '?', 'EOS']","['va', 'a', 'ir', '?', 'EOS']"
"['i', 'was', 'sick', 'EOS', 'SOS']","['me', 'estaba', 'EOS']","['yo', 'estaba', 'enferma', 'EOS', 'SOS']"
"['go', 'on', 'inside', 'EOS', 'SOS']","['deja', 'EOS']","['ve', 'adentro', 'EOS', 'SOS', 'SOS']"
"['they', 'went', 'fishing', 'EOS', 'SOS']","['ellos', 'se', 'EOS']","['se', 'fueron', 'a', 'pescar', 'EOS']"
"['the', 'cake', 'is', 'tasty', 'EOS']","['el', 'es', 'es', 'EOS']","['el', 'pastel', 'esta', 'sabroso', 'EOS']"
"['they', 're', 'strong', 'EOS', 'SOS']","['son', 'estan', 'EOS']","['son', 'fuertes', 'EOS', 'SOS', 'SOS']"
"['the', 'law', 'is', 'clear', 'EOS']","['el', 'esta', 'es', 'EOS']","['la', 'ley', 'es', 'clara', 'EOS']"
"['it', 'isn', 't', 'expensive', 'EOS']","['no', 'es', 'muy', 'EOS']","['no', 'es', 'caro', 'EOS', 'SOS']"
"['go', 'away', 'EOS', 'SOS', 'SOS']","['deja', 'a', 'EOS']","['vete', 'de', 'aqui', '!', 'EOS']"
"['the', 'milkman', 'died', 'EOS', 'SOS']","['el', 'se', 'la', 'EOS']","['el', 'lechero', 'murio', 'EOS', 'SOS']"
"['this', 'is', 'my', 'husband', 'EOS']","['esta', 'es', 'mi', 'EOS']","['el', 'es', 'mi', 'marido', 'EOS']"
"['that', 'sounds', 'incredible', 'EOS', 'SOS']","['eso', 'es', 'EOS']","['eso', 'suena', 'increible', 'EOS', 'SOS']"
"['close', 'your', 'book', 'EOS', 'SOS']","['el', 'la', 'EOS']","['cierra', 'tu', 'libro', 'EOS', 'SOS']"
"['thank', 'you', 'doctor', 'EOS', 'SOS']","['te', 'te', 'EOS']","['gracias', 'doctor', '!', 'EOS', 'SOS']"
"['nobody', 'can', 'control', 'us', 'EOS']","['no', 'no', 'favor', 'EOS']","['nadie', 'puede', 'controlarnos', 'EOS', 'SOS']"
"['tom', 'is', 'our', 'guest', 'EOS']","['tom', 'es', 'mi', 'EOS']","['tom', 'es', 'nuestro', 'invitado', 'EOS']"
"['tom', 'went', 'blind', 'EOS', 'SOS']","['tom', 'se', 'se', 'EOS']","['tom', 'se', 'quedo', 'ciego', 'EOS']"
"['it', 'was', 'pretty', 'good', 'EOS']","['era', 'muy', 'EOS']","['era', 'bastante', 'bueno', 'EOS', 'SOS']"
"['tom', 's', 'trapped', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'esta', 'atrapado', 'EOS', 'SOS']"
"['she', 'rejected', 'him', 'EOS', 'SOS']","['ella', 'ella', 'EOS']","['ella', 'lo', 'rechazo', 'EOS', 'SOS']"
"['you', 'll', 'see', 'it', 'EOS']","['lo', 'lo', 'EOS']","['la', 'veras', 'EOS', 'SOS', 'SOS']"
"['he', 'sang', 'while', 'working', 'EOS']","['el', 'el', 'el', 'EOS']","['cantaba', 'mientras', 'trabajaba', 'EOS', 'SOS']"
"['i', 'came', 'for', 'you', 'EOS']","['te', 'te', 'EOS']","['vine', 'por', 'vosotros', 'EOS', 'SOS']"
"['i', 'enjoy', 'haggling', 'EOS', 'SOS']","['me', 'gusta', 'EOS']","['me', 'gusta', 'el', 'regateo', 'EOS']"
"['it', 'was', 'my', 'fault', 'EOS']","['ella', 'muy', 'EOS']","['fue', 'culpa', 'mia', 'EOS', 'SOS']"
"['maybe', 'tom', 'has', 'problems', 'EOS']","['tom', 'tom', 'tiene', 'EOS']","['quiza', 'tom', 'tenga', 'problemas', 'EOS']"
"['run', 'faster', 'EOS', 'SOS', 'SOS']","['deja', 'EOS']","['corre', 'mas', 'rapido', 'EOS', 'SOS']"
"['we', 're', 'not', 'alone', 'EOS']","['no', 'no', 'EOS']","['no', 'estamos', 'solos', 'EOS', 'SOS']"
"['drain', 'the', 'oil', 'EOS', 'SOS']","['el', 'la', 'la', 'EOS']","['vacia', 'el', 'aceite', 'EOS', 'SOS']"
"['i', 'need', 'your', 'cooperation', 'EOS']","['necesito', 'tu', 'tu', 'EOS']","['necesito', 'tu', 'cooperacion', 'EOS', 'SOS']"
"['i', 'm', 'in', 'danger', 'EOS']","['estoy', 'estoy', 'EOS']","['estoy', 'en', 'peligro', 'EOS', 'SOS']"
"['it', 'was', 'no', 'accident', 'EOS']","['no', 'no', 'EOS']","['no', 'fue', 'casualidad', 'EOS', 'SOS']"
"['tom', 'got', 'a', 'raise', 'EOS']","['tom', 'tiene', 'un', 'EOS']","['tom', 'obtuvo', 'un', 'aumento', 'EOS']"
"['your', 'name', 'please', 'EOS', 'SOS']","['por', 'por', 'por', 'favor', 'EOS']","['tu', 'nombre', 'por', 'favor', 'EOS']"
"['i', 'apologized', 'to', 'tom', 'EOS']","['quiero', 'gusta', 'a', 'EOS']","['me', 'disculpe', 'con', 'tom', 'EOS']"
"['this', 'is', 'my', 'opinion', 'EOS']","['esta', 'es', 'mi', 'EOS']","['esta', 'es', 'mi', 'opinion', 'EOS']"
"['he', 'talks', 'fast', 'EOS', 'SOS']","['el', 'se', 'EOS']","['el', 'habla', 'rapido', 'EOS', 'SOS']"
"['where', 'were', 'we', '?', 'EOS']","['quien', '?', '?', 'EOS']","['donde', 'estabamos', '?', 'EOS', 'SOS']"
"['keep', 'it', 'up', '!', 'EOS']","['que', '!', '!', 'SOS', 'SOS']","['continue', '!', 'EOS', 'SOS', 'SOS']"
"['he', 's', 'all', 'right', 'EOS']","['el', 'es', 'es', 'EOS']","['el', 'esta', 'bien', 'EOS', 'SOS']"
"['lie', 'low', 'EOS', 'SOS', 'SOS']","['se', 'EOS']","['pasa', 'desapercibido', 'EOS', 'SOS', 'SOS']"
"['i', 'improvised', 'EOS', 'SOS', 'SOS']","['me', 'EOS']","['improvise', 'EOS', 'SOS', 'SOS', 'SOS']"
"['you', 're', 'not', 'invincible', 'EOS']","['no', 'no', 'EOS']","['no', 'sos', 'invencible', 'EOS', 'SOS']"
"['mary', 'is', 'my', 'daughter', 'EOS']","['esta', 'es', 'mi', 'EOS']","['mary', 'es', 'hija', 'mia', 'EOS']"
"['tom', 'stayed', 'outside', 'EOS', 'SOS']","['tom', 'se', 'se', 'EOS']","['tom', 'se', 'quedo', 'afuera', 'EOS']"
"['it', 'will', 'be', 'scary', 'EOS']","['lo', 'a', 'EOS']","['sera', 'aterrador', 'EOS', 'SOS', 'SOS']"
"['tom', 'stopped', 'mary', 'EOS', 'SOS']","['tom', 'se', 'a', 'mary', 'EOS']","['tom', 'paro', 'a', 'mary', 'EOS']"
"['those', 'books', 'are', 'mine', 'EOS']","['son', 'son', 'son', '?', 'EOS']","['esos', 'libros', 'son', 'mios', 'EOS']"
"['they', 'loved', 'you', 'EOS', 'SOS']","['te', 'te', 'EOS']","['te', 'quisieron', 'EOS', 'SOS', 'SOS']"
"['come', 'with', 'us', 'EOS', 'SOS']","['deja', 'a', 'EOS']","['venga', 'con', 'nosotros', 'EOS', 'SOS']"
"['tom', 'wants', 'an', 'apple', 'EOS']","['tom', 'tiene', 'un', 'SOS', 'EOS']","['tom', 'quiere', 'una', 'manzana', 'EOS']"
"['he', 'is', 'a', 'daredevil', 'EOS']","['el', 'es', 'un', 'EOS']","['el', 'es', 'un', 'temerario', 'EOS']"
"['thanks', 'for', 'your', 'cooperation', 'EOS']","['tu', 'la', 'favor', 'EOS']","['gracias', 'por', 'tu', 'colaboracion', 'EOS']"
"['i', 'need', 'a', 'snack', 'EOS']","['necesito', 'un', 'un', 'EOS']","['necesito', 'un', 'bocadillo', 'EOS', 'SOS']"
"['those', 'flowers', 'are', 'beautiful', 'EOS']","['son', 'son', 'son', 'EOS']","['esas', 'flores', 'son', 'hermosas', 'EOS']"
"['she', 'came', 'alone', 'EOS', 'SOS']","['ella', 'se', 'EOS']","['ella', 'vino', 'sola', 'EOS', 'SOS']"
"['that', 's', 'mine', 'EOS', 'SOS']","['eso', 'es', 'EOS']","['ese', 'es', 'mio', 'EOS', 'SOS']"
"['he', 'hugged', 'her', 'EOS', 'SOS']","['el', 'se', 'el', 'EOS']","['el', 'la', 'abrazo', 'EOS', 'SOS']"
"['this', 'is', 'insane', 'EOS', 'SOS']","['esto', 'es', 'EOS']","['esto', 'es', 'una', 'locura', 'EOS']"
"['we', 'are', 'doctors', 'EOS', 'SOS']","['estamos', 'estan', 'EOS']","['somos', 'medicos', 'EOS', 'SOS', 'SOS']"
"['the', 'worst', 'is', 'over', 'EOS']","['el', 'el', 'esta', 'EOS']","['lo', 'peor', 'termino', 'EOS', 'SOS']"
"['tom', 'swam', 'EOS', 'SOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'nado', 'EOS', 'SOS', 'SOS']"
"['the', 'cold', 'war', 'continued', 'EOS']","['el', 'el', 'la', 'EOS']","['la', 'guerra', 'fria', 'proseguia', 'EOS']"
"['they', 're', 'still', 'young', 'EOS']","['son', 'son', 'EOS']","['todavia', 'son', 'jovenes', 'EOS', 'SOS']"
"['stop', 'speaking', 'french', 'EOS', 'SOS']","['nadie', 'a', 'de', 'EOS']","['deja', 'de', 'hablar', 'frances', 'EOS']"
"['i', 'like', 'mahjong', 'EOS', 'SOS']","['me', 'gusta', 'me', 'EOS']","['me', 'gusta', 'el', 'mahjong', 'EOS']"
"['many', 'people', 'are', 'upset', 'EOS']","['son', 'son', 'son', '?', 'EOS']","['mucha', 'gente', 'esta', 'disgustada', 'EOS']"
"['i', 'like', 'cookies', 'EOS', 'SOS']","['me', 'gusta', 'me', 'EOS']","['me', 'gustan', 'las', 'galletas', 'EOS']"
"['we', 're', 'hungry', 'EOS', 'SOS']","['estamos', 'estamos', 'EOS']","['estamos', 'hambrientos', 'EOS', 'SOS', 'SOS']"
"['tom', 'is', 'very', 'sweet', 'EOS']","['tom', 'es', 'muy', 'EOS']","['tom', 'es', 'muy', 'dulce', 'EOS']"
"['can', 'you', 'read', '?', 'EOS']","['eres', '?', '?', 'EOS']","['sabeis', 'leer', '?', 'EOS', 'SOS']"
