Input,Output,Target
"['put', 'your', 'hat', 'on', 'EOS']","['quiero', 'la', 'un', 'EOS']","['ponte', 'el', 'sombrero', 'EOS', 'SOS']"
"['everybody', 'waited', 'EOS', 'SOS', 'SOS']","['todos', 'se', 'EOS']","['todos', 'esperaron', 'EOS', 'SOS', 'SOS']"
"['they', 'are', 'running', 'now', 'EOS']","['son', 'son', 'son', 'EOS']","['ahora', 'estan', 'corriendo', 'EOS', 'SOS']"
"['it', 'seems', 'likely', 'EOS', 'SOS']","['se', 'es', 'EOS']","['parece', 'probable', 'EOS', 'SOS', 'SOS']"
"['these', 'aren', 't', 'words', 'EOS']","['no', 'no', 'no', 'EOS']","['estas', 'no', 'son', 'palabras', 'EOS']"
"['luckily', 'i', 'was', 'wrong', 'EOS']","['me', 'es', 'EOS']","['afortunadamente', 'estaba', 'equivocado', 'EOS', 'SOS']"
"['come', 'with', 'us', 'EOS', 'SOS']","['por', 'a', 'SOS', 'SOS', 'SOS']","['venios', 'EOS', 'SOS', 'SOS', 'SOS']"
"['please', 'hold', 'on', 'tight', 'EOS']","['por', 'favor', 'favor', 'EOS']","['por', 'favor', 'sujetalo', 'fuerte', 'EOS']"
"['they', 'hugged', 'tom', 'EOS', 'SOS']","['tom', 'a', 'tom', 'EOS']","['abrazaron', 'a', 'tom', 'EOS', 'SOS']"
"['i', 'hate', 'losing', 'EOS', 'SOS']","['odio', 'EOS']","['detesto', 'perder', 'EOS', 'SOS', 'SOS']"
"['unlock', 'the', 'door', 'EOS', 'SOS']","['la', 'la', 'EOS']","['destraba', 'la', 'puerta', 'EOS', 'SOS']"
"['come', 'by', 'around', 'three', 'EOS']","['por', 'a', 'EOS']","['pasate', 'sobre', 'las', 'tres', 'EOS']"
"['is', 'tom', 'adopted', '?', 'EOS']","['tom', 'es', '?', '?', 'EOS']","['tom', 'es', 'adoptado', '?', 'EOS']"
"['i', 'followed', 'your', 'suggestion', 'EOS']","['quiero', 'tu', 'EOS']","['segui', 'tu', 'sugerencia', 'EOS', 'SOS']"
"['he', 's', 'an', 'animal', 'EOS']","['el', 'es', 'un', 'EOS']","['el', 'es', 'un', 'animal', 'EOS']"
"['we', 're', 'accountants', 'EOS', 'SOS']","['somos', 'EOS']","['somos', 'contadores', 'EOS', 'SOS', 'SOS']"
"['their', 'meeting', 'was', 'inevitable', 'EOS']","['la', 'estaba', 'un', 'EOS']","['su', 'encuentro', 'era', 'inevitable', 'EOS']"
"['he', 'has', 'brown', 'hair', 'EOS']","['el', 'el', 'tiene', 'EOS']","['tiene', 'el', 'pelo', 'castano', 'EOS']"
"['i', 'have', 'gout', 'EOS', 'SOS']","['tengo', 'a', 'EOS']","['tengo', 'gota', 'EOS', 'SOS', 'SOS']"
"['we', 're', 'feeling', 'confident', 'EOS']","['estamos', 'muy', 'EOS']","['nosotras', 'estamos', 'sintiendonos', 'seguras', 'EOS']"
"['i', 'can', 'go', 'EOS', 'SOS']","['me', 'EOS']","['puedo', 'ir', 'EOS', 'SOS', 'SOS']"
"['excuse', 'me', '?', 'EOS', 'SOS']","['quien', '?', 'EOS']","['perdon', '?', 'EOS', 'SOS', 'SOS']"
"['raise', 'your', 'hands', 'EOS', 'SOS']","['tu', 'a', 'EOS']","['levanten', 'sus', 'manos', 'EOS', 'SOS']"
"['that', 'was', 'very', 'harsh', 'EOS']","['eso', 'es', 'es', 'EOS']","['eso', 'fue', 'muy', 'rudo', 'EOS']"
"['the', 'scenery', 'was', 'breathtaking', 'EOS']","['el', 'estaba', 'el', 'EOS']","['la', 'vista', 'era', 'sobrecogedora', 'EOS']"
"['that', 'depends', 'on', 'you', 'EOS']","['eso', 'eso', 'eso', 'EOS']","['eso', 'depende', 'de', 'vosotros', 'EOS']"
"['we', 're', 'in', 'agreement', 'EOS']","['estamos', 'estamos', 'EOS']","['estamos', 'de', 'acuerdo', 'EOS', 'SOS']"
"['he', 'has', 'big', 'hands', 'EOS']","['el', 'el', 'el', 'EOS']","['tiene', 'unas', 'manos', 'grandes', 'EOS']"
"['i', 'll', 'come', 'back', 'EOS']","['yo', 'EOS']","['volvere', 'EOS', 'SOS', 'SOS', 'SOS']"
"['get', 'out', 'EOS', 'SOS', 'SOS']","['lo', 'EOS']","['salgan', 'EOS', 'SOS', 'SOS', 'SOS']"
"['they', 're', 'following', 'me', 'EOS']","['son', 'son', 'EOS']","['ellas', 'me', 'siguen', 'EOS', 'SOS']"
"['we', 'postponed', 'the', 'event', 'EOS']","['la', 'la', 'EOS']","['pospusimos', 'el', 'evento', 'EOS', 'SOS']"
"['give', 'me', 'your', 'keys', 'EOS']","['tu', 'tu', 'tu', 'EOS']","['dame', 'tus', 'llaves', 'EOS', 'SOS']"
"['who', 'responded', '?', 'EOS', 'SOS']","['quien', '?', '?', 'EOS']","['quien', 'respondio', '?', 'EOS', 'SOS']"
"['he', 'slept', 'all', 'day', 'EOS']","['el', 'el', 'el', 'EOS']","['durmio', 'todo', 'el', 'dia', 'EOS']"
"['turn', 'on', 'the', 'tv', 'EOS']","['la', 'la', 'la', 'EOS']","['enciende', 'la', 'tele', 'EOS', 'SOS']"
"['i', 'can', 't', 'move', 'EOS']","['no', 'no', 'no', 'EOS']","['no', 'me', 'puedo', 'mover', 'EOS']"
"['they', 're', 'bad', 'EOS', 'SOS']","['son', 'son', 'EOS']","['son', 'malos', 'EOS', 'SOS', 'SOS']"
"['he', 'wrote', 'one', 'letter', 'EOS']","['el', 'el', 'el', 'EOS']","['el', 'escribio', 'una', 'letra', 'EOS']"
"['i', 'm', 'already', 'done', 'EOS']","['soy', 'estoy', 'EOS']","['ya', 'estoy', 'listo', 'EOS', 'SOS']"
"['the', 'party', 'is', 'tomorrow', 'EOS']","['el', 'es', 'es', 'EOS']","['la', 'fiesta', 'es', 'manana', 'EOS']"
"['tom', 'donated', 'blood', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'dono', 'sangre', 'EOS', 'SOS']"
"['i', 'don', 't', 'eat', 'EOS']","['no', 'no', 'EOS']","['no', 'como', 'EOS', 'SOS', 'SOS']"
"['you', 're', 'free', 'EOS', 'SOS']","['eres', 'eres', 'EOS']","['sois', 'libres', 'EOS', 'SOS', 'SOS']"
"['i', 'like', 'this', 'singer', 'EOS']","['me', 'gusta', 'me', 'EOS']","['me', 'gusta', 'ese', 'cantante', 'EOS']"
"['it', 's', 'a', 'surprise', 'EOS']","['es', 'un', 'EOS']","['es', 'una', 'sorpresa', 'EOS', 'SOS']"
"['tom', 'became', 'a', 'doctor', 'EOS']","['tom', 'se', 'un', 'EOS']","['tom', 'se', 'hizo', 'medico', 'EOS']"
"['i', 'need', 'a', 'pen', 'EOS']","['yo', 'un', 'EOS']","['necesito', 'un', 'boligrafo', 'EOS', 'SOS']"
"['nightmares', 'are', 'scary', 'EOS', 'SOS']","['los', 'son', 'EOS']","['las', 'pesadillas', 'dan', 'miedo', 'EOS']"
"['i', 'purchased', 'one', 'bag', 'EOS']","['me', 'un', 'EOS']","['compre', 'una', 'bolsa', 'EOS', 'SOS']"
"['your', 'pulse', 'is', 'normal', 'EOS']","['tu', 'es', 'es', 'EOS']","['tu', 'pulso', 'es', 'normal', 'EOS']"
"['i', 'love', 'elephants', 'EOS', 'SOS']","['me', 'me', 'EOS']","['adoro', 'los', 'elefantes', 'EOS', 'SOS']"
"['he', 'lives', 'by', 'himself', 'EOS']","['el', 'el', 'el', 'EOS']","['el', 'vive', 'solo', 'EOS', 'SOS']"
"['you', 'run', 'very', 'fast', 'EOS']","['muy', 'muy', 'EOS']","['corres', 'muy', 'rapido', 'EOS', 'SOS']"
"['let', 's', 'go', 'inside', 'EOS']","['tenemos', 'EOS']","['vamos', 'para', 'adentro', 'EOS', 'SOS']"
"['he', 'robbed', 'me', 'blind', 'EOS']","['el', 'me', 'el', 'EOS']","['el', 'me', 'robo', 'impunemente', 'EOS']"
"['leave', 'tomorrow', 'EOS', 'SOS', 'SOS']","['te', 'EOS']","['sal', 'manana', 'EOS', 'SOS', 'SOS']"
"['i', 'feel', 'so', 'embarrassed', 'EOS']","['me', 'gusta', 'es', 'EOS']","['me', 'siento', 'muy', 'avergonzado', 'EOS']"
"['i', 'lost', 'my', 'flashlight', 'EOS']","['me', 'mi', 'mi', 'EOS']","['perdi', 'mi', 'linterna', 'EOS', 'SOS']"
"['tom', 'is', 'in', 'boston', 'EOS']","['tom', 'es', 'es', 'EOS']","['tomas', 'esta', 'en', 'boston', 'EOS']"
"['only', 'fifty', 'people', 'came', 'EOS']","['ella', 'son', 'de', 'EOS']","['solo', 'vinieron', 'cincuenta', 'personas', 'EOS']"
"['let', 's', 'be', 'brave', 'EOS']","['dame', 'EOS']","['seamos', 'valientes', 'EOS', 'SOS', 'SOS']"
"['i', 'like', 'my', 'house', 'EOS']","['me', 'me', 'mi', 'EOS']","['me', 'gusta', 'mi', 'casa', 'EOS']"
"['the', 'clock', 'is', 'fast', 'EOS']","['el', 'es', 'es', 'EOS']","['el', 'reloj', 'esta', 'adelantado', 'EOS']"
"['put', 'on', 'your', 'raincoat', 'EOS']","['tu', 'tu', 'tu', 'EOS']","['ponte', 'la', 'gabardina', 'EOS', 'SOS']"
"['how', 'about', 'today', '?', 'EOS']","['quien', 'quien', '?', '?', 'EOS']","['que', 'tal', 'hoy', '?', 'EOS']"
"['yes', 'i', 'know', 'it', 'EOS']","['lo', 'lo', 'lo', 'EOS']","['si', 'lo', 'se', 'EOS', 'SOS']"
"['the', 'children', 'left', 'EOS', 'SOS']","['el', 'la', 'la', 'EOS']","['los', 'ninos', 'se', 'fueron', 'EOS']"
"['this', 'hat', 'is', 'mine', 'EOS']","['este', 'es', 'es', 'EOS']","['este', 'sombrero', 'es', 'mio', 'EOS']"
"['he', 'himself', 'said', 'so', 'EOS']","['el', 'el', 'el', 'EOS']","['lo', 'dijo', 'el', 'mismo', 'EOS']"
"['i', 'like', 'the', 'dog', 'EOS']","['me', 'gusta', 'el', 'EOS']","['me', 'gusta', 'el', 'perro', 'EOS']"
"['he', 'entered', 'the', 'army', 'EOS']","['el', 'el', 'el', 'EOS']","['entro', 'en', 'el', 'ejercito', 'EOS']"
"['it', 's', 'absolutely', 'wrong', 'EOS']","['es', 'es', 'EOS']","['es', 'completamente', 'falso', 'EOS', 'SOS']"
"['that', 's', 'crazy', 'EOS', 'SOS']","['eso', 'es', 'EOS']","['aquello', 'es', 'una', 'locura', 'EOS']"
"['i', 'want', 'a', 'lot', 'EOS']","['quiero', 'un', 'EOS']","['quiero', 'muchas', 'cosas', 'EOS', 'SOS']"
"['i', 'love', 'my', 'house', 'EOS']","['me', 'me', 'mi', 'EOS']","['me', 'encanta', 'mi', 'casa', 'EOS']"
"['who', 'stopped', '?', 'EOS', 'SOS']","['quien', 'quien', '?', '?', 'EOS']","['quien', 'se', 'detuvo', '?', 'EOS']"
"['they', 'called', 'them', 'traitors', 'EOS']","['ellos', 'son', 'son', 'EOS']","['ellos', 'los', 'llamaron', 'traidores', 'EOS']"
"['i', 'have', 'a', 'child', 'EOS']","['tengo', 'un', 'EOS']","['tengo', 'un', 'hijo', 'EOS', 'SOS']"
"['dense', 'clouds', 'formed', 'EOS', 'SOS']","['se', 'se', 'EOS']","['se', 'formaron', 'densos', 'nubarrones', 'EOS']"
"['your', 'mother', 'died', 'yesterday', 'EOS']","['el', 'tu', 'la', 'EOS']","['su', 'madre', 'fallecio', 'ayer', 'EOS']"
"['she', 'studies', 'mathematics', 'EOS', 'SOS']","['ella', 'ella', 'EOS']","['ella', 'estudia', 'matematicas', 'EOS', 'SOS']"
"['she', 'sang', 'pretty', 'well', 'EOS']","['ella', 'ella', 'EOS']","['ella', 'canto', 'muy', 'bien', 'EOS']"
"['i', 'want', 'to', 'confess', 'EOS']","['quiero', 'a', 'EOS']","['quiero', 'confesar', 'EOS', 'SOS', 'SOS']"
"['i', 'was', 'terribly', 'frightened', 'EOS']","['me', 'estaba', 'muy', 'EOS']","['yo', 'estaba', 'muy', 'asustado', 'EOS']"
"['everyone', 'else', 'waited', 'EOS', 'SOS']","['todos', 'los', 'de', 'EOS']","['todos', 'los', 'demas', 'esperaban', 'EOS']"
"['your', 'demands', 'are', 'unreasonable', 'EOS']","['tu', 'tu', 'son', 'EOS']","['tus', 'demandas', 'son', 'irrazonables', 'EOS']"
"['tom', 'is', 'very', 'stingy', 'EOS']","['tom', 'es', 'muy', 'EOS']","['tom', 'es', 'muy', 'tacano', 'EOS']"
"['the', 'cake', 'is', 'tasty', 'EOS']","['el', 'es', 'es', 'EOS']","['el', 'pastel', 'esta', 'sabroso', 'EOS']"
"['he', 's', 'not', 'perfect', 'EOS']","['no', 'no', 'EOS']","['no', 'es', 'perfecto', 'EOS', 'SOS']"
"['take', 'a', 'card', 'EOS', 'SOS']","['todos', 'un', 'EOS']","['saca', 'una', 'carta', 'EOS', 'SOS']"
"['apparently', 'i', 'was', 'wrong', 'EOS']","['me', 'estaba', 'EOS']","['al', 'parecer', 'estaba', 'equivocado', 'EOS']"
"['work', 'more', 'EOS', 'SOS', 'SOS']","['todos', 'EOS']","['trabaja', 'mas', 'EOS', 'SOS', 'SOS']"
"['tom', 'is', 'my', 'nephew', 'EOS']","['tom', 'es', 'mi', 'EOS']","['tom', 'es', 'mi', 'sobrino', 'EOS']"
"['you', 're', 'pathetic', 'EOS', 'SOS']","['eres', 'EOS']","['eres', 'patetico', 'EOS', 'SOS', 'SOS']"
"['tom', 'is', 'realistic', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'es', 'realista', 'EOS', 'SOS']"
"['keep', 'away', 'from', 'me', 'EOS']","['me', 'por', 'EOS']","['estate', 'lejos', 'de', 'mi', 'EOS']"
"['we', 've', 'been', 'waiting', 'EOS']","['nos', 'que', 'EOS']","['hemos', 'estado', 'esperando', 'EOS', 'SOS']"
"['bury', 'it', 'EOS', 'SOS', 'SOS']","['lo', 'EOS']","['entierralo', 'EOS', 'SOS', 'SOS', 'SOS']"
"['we', 're', 'too', 'vulnerable', 'EOS']","['estamos', 'muy', 'EOS']","['somos', 'demasiado', 'vulnerables', 'EOS', 'SOS']"
"['we', 'were', 'drunk', 'EOS', 'SOS']","['ellos', 'EOS']","['estabamos', 'borrachos', 'EOS', 'SOS', 'SOS']"
"['you', 'ruined', 'everything', 'EOS', 'SOS']","['te', 'EOS']","['arruinaste', 'todo', 'EOS', 'SOS', 'SOS']"
"['he', 'killed', 'himself', 'EOS', 'SOS']","['el', 'se', 'la', 'EOS']","['el', 'se', 'suicido', 'EOS', 'SOS']"
"['i', 'rang', 'the', 'bell', 'EOS']","['me', 'la', 'EOS']","['sone', 'la', 'campana', 'EOS', 'SOS']"
"['don', 't', 'underestimate', 'me', 'EOS']","['no', 'no', 'EOS']","['no', 'me', 'subestimes', 'EOS', 'SOS']"
"['the', 'attempt', 'failed', 'EOS', 'SOS']","['el', 'la', 'la', 'EOS']","['el', 'intento', 'fallo', 'EOS', 'SOS']"
"['my', 'wife', 'cooks', 'well', 'EOS']","['mi', 'mi', 'mi', 'EOS']","['mi', 'esposa', 'cocina', 'bien', 'EOS']"
"['tom', 'is', 'picky', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tomas', 'es', 'manoso', 'EOS', 'SOS']"
"['try', 'another', 'door', 'EOS', 'SOS']","['por', 'a', 'EOS']","['prueba', 'con', 'otra', 'puerta', 'EOS']"
"['i', 'really', 'appreciate', 'that', 'EOS']","['me', 'a', 'EOS']","['realmente', 'aprecio', 'eso', 'EOS', 'SOS']"
"['tom', 'wasn', 't', 'absent', 'EOS']","['tom', 'no', 'es', 'EOS']","['tom', 'no', 'estaba', 'ausente', 'EOS']"
"['i', 'get', 'up', 'at', 'EOS']","['me', 'a', 'EOS']","['me', 'levanto', 'a', 'las', 'EOS']"
"['tom', 'was', 'bald', 'EOS', 'SOS']","['tom', 'estaba', 'EOS']","['tom', 'estaba', 'calvo', 'EOS', 'SOS']"
"['write', 'it', 'up', 'EOS', 'SOS']","['lo', 'EOS']","['escribelo', 'EOS', 'SOS', 'SOS', 'SOS']"
"['put', 'it', 'on', 'EOS', 'SOS']","['lo', 'EOS']","['pongaselo', 'EOS', 'SOS', 'SOS', 'SOS']"
"['it', 's', 'too', 'small', 'EOS']","['es', 'muy', 'EOS']","['es', 'muy', 'pequeno', 'EOS', 'SOS']"
"['tom', 'is', 'insensitive', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'es', 'insensible', 'EOS', 'SOS']"
"['trust', 'me', 'EOS', 'SOS', 'SOS']","['me', 'a', 'EOS']","['confia', 'en', 'mi', 'EOS', 'SOS']"
"['tom', 'is', 'obviously', 'malnourished', 'EOS']","['tom', 'es', 'es', 'EOS']","['tom', 'obviamente', 'esta', 'malnutrido', 'EOS']"
"['thanks', 'for', 'having', 'me', 'EOS']","['por', 'por', 'favor', 'EOS']","['gracias', 'por', 'recibirme', 'EOS', 'SOS']"
"['everyone', 'cheered', 'EOS', 'SOS', 'SOS']","['todos', 'se', 'EOS']","['hubo', 'un', 'vitoreo', 'general', 'EOS']"
"['he', 'speaks', 'really', 'well', 'EOS']","['el', 'tiene', 'a', 'EOS']","['el', 'habla', 'realmente', 'bien', 'EOS']"
"['tom', 'lowered', 'his', 'voice', 'EOS']","['tom', 'tom', 'tom', 'a', 'EOS']","['tom', 'apago', 'la', 'voz', 'EOS']"
"['birds', 'have', 'wings', 'EOS', 'SOS']","['todos', 'se', 'EOS']","['los', 'pajaros', 'tienen', 'alas', 'EOS']"
"['come', 'closer', 'EOS', 'SOS', 'SOS']","['por', 'EOS']","['acercate', 'EOS', 'SOS', 'SOS', 'SOS']"
"['we', 're', 'moving', 'EOS', 'SOS']","['somos', 'somos', 'EOS']","['nos', 'vamos', 'a', 'mudar', 'EOS']"
"['tom', 'baked', 'bread', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'horneo', 'pan', 'EOS', 'SOS']"
"['where', 'is', 'boston', '?', 'EOS']","['es', 'es', '?', '?', 'EOS']","['donde', 'esta', 'boston', '?', 'EOS']"
"['my', 'orders', 'are', 'absolute', 'EOS']","['mi', 'mi', 'mi', 'mi', 'EOS']","['mis', 'ordenes', 'son', 'incondicionales', 'EOS']"
"['wait', 'one', 'second', 'EOS', 'SOS']","['todos', 'a', 'EOS']","['esperad', 'un', 'segundo', 'EOS', 'SOS']"
"['i', 'see', 'your', 'point', 'EOS']","['me', 'tu', 'tu', 'EOS']","['comprendo', 'tu', 'punto', 'EOS', 'SOS']"
"['we', 're', 'lifeguards', 'EOS', 'SOS']","['somos', 'EOS']","['somos', 'socorristas', 'EOS', 'SOS', 'SOS']"
"['these', 'are', 'leather', 'EOS', 'SOS']","['ella', 'son', 'son', 'EOS']","['estos', 'son', 'de', 'cuero', 'EOS']"
"['tom', 'is', 'our', 'employee', 'EOS']","['tom', 'es', 'muy', 'EOS']","['tom', 'es', 'nuestro', 'empleado', 'EOS']"
"['they', 'escaped', 'EOS', 'SOS', 'SOS']","['ellos', 'EOS']","['se', 'escaparon', 'EOS', 'SOS', 'SOS']"
"['this', 'is', 'important', 'stuff', 'EOS']","['esto', 'es', 'es', 'EOS']","['esto', 'son', 'cosas', 'importantes', 'EOS']"
"['the', 'possibilities', 'are', 'endless', 'EOS']","['el', 'el', 'el', 'EOS']","['las', 'posibilidades', 'son', 'infinitas', 'EOS']"
"['he', 's', 'my', 'brother', 'EOS']","['el', 'mi', 'es', 'EOS']","['es', 'mi', 'hermano', 'EOS', 'SOS']"
"['come', 'up', 'here', 'EOS', 'SOS']","['por', 'EOS']","['sube', 'aqui', 'EOS', 'SOS', 'SOS']"
"['yours', 'are', 'better', 'EOS', 'SOS']","['los', 'son', 'son', 'EOS']","['las', 'vuestras', 'son', 'mejores', 'EOS']"
"['i', 'like', 'the', 'idea', 'EOS']","['me', 'gusta', 'el', 'EOS']","['me', 'gusta', 'la', 'idea', 'EOS']"
"['i', 'm', 'thrilled', 'EOS', 'SOS']","['estoy', 'EOS']","['estoy', 'entusiasmado', 'EOS', 'SOS', 'SOS']"
"['we', 'were', 'really', 'tight', 'EOS']","['nos', 'a', 'de', 'EOS']","['teniamos', 'una', 'estrecha', 'relacion', 'EOS']"
"['i', 'woke', 'you', 'up', 'EOS']","['te', 'te', 'EOS']","['te', 'he', 'despertado', 'EOS', 'SOS']"
"['tom', 'isn', 't', 'religious', 'EOS']","['tom', 'no', 'es', 'EOS']","['tom', 'no', 'es', 'religioso', 'EOS']"
"['sorry', 'my', 'mistake', 'EOS', 'SOS']","['mi', 'mi', 'mi', 'EOS']","['perdon', 'fallo', 'mio', 'EOS', 'SOS']"
"['i', 'have', 'no', 'money', 'EOS']","['no', 'tengo', 'EOS']","['no', 'tengo', 'un', 'centimo', 'EOS']"
"['tom', 'slipped', 'EOS', 'SOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'se', 'resbalo', 'EOS', 'SOS']"
"['that', 'was', 'the', 'idea', 'EOS']","['eso', 'el', 'es', 'EOS']","['esa', 'era', 'la', 'idea', 'EOS']"
"['it', 's', 'lunch', 'time', 'EOS']","['es', 'es', 'EOS']","['es', 'hora', 'del', 'almuerzo', 'EOS']"
"['she', 'opens', 'the', 'window', 'EOS']","['ella', 'ella', 'a', 'EOS']","['ella', 'abre', 'la', 'ventana', 'EOS']"
"['you', 'look', 'fabulous', 'EOS', 'SOS']","['te', 'a', 'EOS']","['luces', 'fabulosa', 'EOS', 'SOS', 'SOS']"
"['you', 'll', 'stay', 'here', 'EOS']","['te', 'te', 'EOS']","['te', 'quedaras', 'aqui', 'EOS', 'SOS']"
"['i', 'keep', 'a', 'dog', 'EOS']","['me', 'un', 'EOS']","['tengo', 'un', 'perro', 'EOS', 'SOS']"
"['we', 're', 'here', 'EOS', 'SOS']","['somos', 'EOS']","['estamos', 'aca', 'EOS', 'SOS', 'SOS']"
"['i', 'am', 'studying', 'EOS', 'SOS']","['estoy', 'EOS']","['estoy', 'estudiando', 'EOS', 'SOS', 'SOS']"
"['i', 'read', 'the', 'label', 'EOS']","['la', 'la', 'EOS']","['leo', 'la', 'etiqueta', 'EOS', 'SOS']"
"['i', 'lost', 'my', 'key', 'EOS']","['me', 'mi', 'mi', 'EOS']","['perdi', 'mi', 'llave', 'EOS', 'SOS']"
"['i', 'have', 'no', 'patience', 'EOS']","['no', 'no', 'un', 'EOS']","['no', 'tengo', 'paciencia', 'EOS', 'SOS']"
"['the', 'effects', 'are', 'reversible', 'EOS']","['el', 'el', 'la', 'EOS']","['los', 'efectos', 'son', 'reversibles', 'EOS']"
"['i', 'need', 'a', 'laptop', 'EOS']","['me', 'un', 'EOS']","['necesito', 'un', 'portatil', 'EOS', 'SOS']"
"['tom', 'terrified', 'mary', 'EOS', 'SOS']","['tom', 'se', 'a', 'tom', 'EOS']","['tom', 'aterrorizo', 'a', 'mary', 'EOS']"
"['wake', 'up', 'EOS', 'SOS', 'SOS']","['se', 'EOS']","['despierta', 'EOS', 'SOS', 'SOS', 'SOS']"
"['i', 'love', 'astronomy', 'EOS', 'SOS']","['me', 'gusta', 'EOS']","['me', 'encanta', 'la', 'astronomia', 'EOS']"
"['cross', 'your', 'fingers', 'EOS', 'SOS']","['tu', 'a', 'EOS']","['cruza', 'los', 'dedos', 'EOS', 'SOS']"
"['they', 're', 'afraid', 'EOS', 'SOS']","['estan', 'estan', 'EOS']","['tienen', 'miedo', 'EOS', 'SOS', 'SOS']"
"['this', 'is', 'your', 'house', 'EOS']","['este', 'es', 'es', 'EOS']","['esta', 'es', 'su', 'casa', 'EOS']"
"['i', 'always', 'screw', 'up', 'EOS']","['estoy', 'un', 'EOS']","['siempre', 'fracaso', 'EOS', 'SOS', 'SOS']"
"['i', 'answered', 'the', 'question', 'EOS']","['me', 'la', 'la', 'EOS']","['respondi', 'a', 'la', 'pregunta', 'EOS']"
"['tom', 'is', 'dangerous', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'es', 'peligroso', 'EOS', 'SOS']"
"['fry', 'us', 'some', 'eggs', 'EOS']","['tenemos', 'por', 'EOS']","['frienos', 'unos', 'huevos', 'EOS', 'SOS']"
"['hey', 'don', 't', 'go', 'EOS']","['no', 'no', 'lo', 'EOS']","['oye', 'no', 'vayais', 'EOS', 'SOS']"
"['it', 's', 'a', 'curse', 'EOS']","['es', 'un', 'EOS']","['es', 'una', 'maldicion', 'EOS', 'SOS']"
"['we', 're', 'on', 'campus', 'EOS']","['estamos', 'estamos', 'EOS']","['estamos', 'en', 'el', 'campus', 'EOS']"
"['my', 'watch', 'is', 'broken', 'EOS']","['mi', 'es', 'es', 'EOS']","['mi', 'reloj', 'esta', 'roto', 'EOS']"
"['he', 'has', 'a', 'camera', 'EOS']","['el', 'tiene', 'un', 'EOS']","['el', 'tiene', 'una', 'camara', 'EOS']"
"['i', 'm', 'full', 'EOS', 'SOS']","['soy', 'EOS']","['estoy', 'lleno', 'EOS', 'SOS', 'SOS']"
"['is', 'anybody', 'here', '?', 'EOS']","['quien', 'es', '?', '?', 'EOS']","['hay', 'alguien', 'aqui', '?', 'EOS']"
"['you', 'promised', 'EOS', 'SOS', 'SOS']","['te', 'EOS']","['usted', 'prometio', 'EOS', 'SOS', 'SOS']"
"['i', 'always', 'fail', 'EOS', 'SOS']","['estoy', 'EOS']","['siempre', 'fracaso', 'EOS', 'SOS', 'SOS']"
"['please', 'fix', 'that', 'EOS', 'SOS']","['por', 'por', 'por', 'favor', 'EOS']","['arregle', 'eso', 'por', 'favor', 'EOS']"
"['that', 's', 'completely', 'irrelevant', 'EOS']","['eso', 'es', 'es', 'EOS']","['eso', 'es', 'completamente', 'irrelevante', 'EOS']"
"['i', 'll', 'be', 'going', 'EOS']","['yo', 'a', 'EOS']","['voy', 'a', 'ir', 'EOS', 'SOS']"
"['it', 'wasn', 't', 'ours', 'EOS']","['no', 'no', 'EOS']","['no', 'era', 'nuestro', 'EOS', 'SOS']"
"['i', 'do', 'notice', 'it', 'EOS']","['lo', 'lo', 'lo', 'EOS']","['si', 'me', 'doy', 'cuenta', 'EOS']"
"['nobody', 'saw', 'me', 'EOS', 'SOS']","['nadie', 'me', 'EOS']","['nadie', 'me', 'vio', 'EOS', 'SOS']"
"['let', 's', 'go', 'inside', 'EOS']","['tenemos', 'EOS']","['vamos', 'adentro', 'EOS', 'SOS', 'SOS']"
"['they', 'abandoned', 'you', 'EOS', 'SOS']","['te', 'te', 'EOS']","['ellos', 'te', 'abandonaron', 'EOS', 'SOS']"
"['give', 'me', 'time', 'EOS', 'SOS']","['me', 'a', 'EOS']","['denme', 'tiempo', 'EOS', 'SOS', 'SOS']"
"['take', 'off', 'your', 'clothes', 'EOS']","['tu', 'a', 'EOS']","['quitese', 'la', 'ropa', 'EOS', 'SOS']"
"['what', 'a', 'mess', '!', 'EOS']","['que', 'que', 'EOS']","['que', 'desastre', '!', 'EOS', 'SOS']"
"['tom', 'might', 'get', 'lost', 'EOS']","['tom', 'se', 'tom', 'EOS']","['tom', 'quizas', 'podria', 'perderse', 'EOS']"
"['everybody', 'hates', 'them', 'EOS', 'SOS']","['todos', 'los', 'EOS']","['todos', 'los', 'odian', 'EOS', 'SOS']"
"['you', 're', 'good', 'EOS', 'SOS']","['eres', 'eres', 'EOS']","['usted', 'es', 'buena', 'EOS', 'SOS']"
"['it', 'looks', 'fascinating', 'EOS', 'SOS']","['se', 'EOS']","['parece', 'fascinante', 'EOS', 'SOS', 'SOS']"
"['that', 's', 'very', 'big', 'EOS']","['eso', 'es', 'muy', 'EOS']","['eso', 'es', 'enorme', 'EOS', 'SOS']"
"['i', 'll', 'arrange', 'it', 'EOS']","['lo', 'EOS']","['voy', 'a', 'arreglarlo', 'EOS', 'SOS']"
