Input,Output,Target
"['they', 'look', 'smashing', 'EOS', 'SOS']","['ellos', 'estan', 'EOS']","['se', 'ven', 'estupendos', 'EOS', 'SOS']"
"['can', 'we', 'talk', '?', 'EOS']","['que', '?', '?', 'EOS']","['podemos', 'conversar', '?', 'EOS', 'SOS']"
"['hold', 'still', 'EOS', 'SOS', 'SOS']","['espera', 'EOS']","['mantente', 'quieto', 'EOS', 'SOS', 'SOS']"
"['you', 'look', 'really', 'good', 'EOS']","['eres', 'muy', 'muy', 'EOS']","['te', 'ves', 'verdaderamente', 'bien', 'EOS']"
"['i', 'need', 'a', 'shave', 'EOS']","['yo', 'un', 'EOS']","['necesito', 'afeitarme', 'EOS', 'SOS', 'SOS']"
"['tom', 'didn', 't', 'drown', 'EOS']","['tom', 'no', 'no', 'EOS']","['tomas', 'no', 'se', 'ahogo', 'EOS']"
"['trust', 'tom', 'EOS', 'SOS', 'SOS']","['tom', 'a', 'a', 'EOS']","['confia', 'en', 'tom', 'EOS', 'SOS']"
"['tom', 'spoke', 'calmly', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'hablo', 'con', 'calma', 'EOS']"
"['it', 's', 'cold', 'outside', 'EOS']","['es', 'es', 'EOS']","['hace', 'frio', 'fuera', 'EOS', 'SOS']"
"['how', 'embarrassing', '!', 'EOS', 'SOS']","['que', 'que', 'EOS']","['que', 'verguenza', '!', 'EOS', 'SOS']"
"['he', 'stopped', 'talking', 'EOS', 'SOS']","['el', 'se', 'EOS']","['el', 'paro', 'de', 'hablar', 'EOS']"
"['how', 'touching', '!', 'EOS', 'SOS']","['que', 'que', 'EOS']","['que', 'conmovedor', '!', 'EOS', 'SOS']"
"['she', 'adores', 'cats', 'EOS', 'SOS']","['ella', 'ella', 'EOS']","['ella', 'adora', 'los', 'gatos', 'EOS']"
"['tom', 'seemed', 'really', 'embarrassed', 'EOS']","['tom', 'tom', 'tom', 'a', 'EOS']","['tom', 'parecia', 'verdaderamente', 'avergonzado', 'EOS']"
"['we', 've', 'been', 'unsuccessful', 'EOS']","['somos', 'que', 'EOS']","['no', 'hemos', 'tenido', 'exito', 'EOS']"
"['it', 'was', 'so', 'simple', 'EOS']","['estaba', 'es', 'EOS']","['era', 'tan', 'simple', 'EOS', 'SOS']"
"['many', 'dogs', 'are', 'alive', 'EOS']","['los', 'son', 'son', 'EOS']","['muchos', 'perros', 'estan', 'vivos', 'EOS']"
"['pay', 'attention', 'to', 'me', 'EOS']","['dame', 'EOS']","['prestame', 'atencion', 'EOS', 'SOS', 'SOS']"
"['we', 'heard', 'her', 'cry', 'EOS']","['por', 'por', 'EOS']","['la', 'oimos', 'llorar', 'EOS', 'SOS']"
"['i', 'need', 'answers', 'EOS', 'SOS']","['me', 'EOS']","['necesito', 'respuestas', 'EOS', 'SOS', 'SOS']"
"['i', 'wasn', 't', 'drunk', 'EOS']","['no', 'no', 'EOS']","['no', 'estaba', 'ebrio', 'EOS', 'SOS']"
"['tom', 'was', 'smoking', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tomas', 'estaba', 'fumando', 'EOS', 'SOS']"
"['he', 'had', 'just', 'arrived', 'EOS']","['el', 'se', 'EOS']","['el', 'acababa', 'de', 'llegar', 'EOS']"
"['i', 'm', 'only', 'eighteen', 'EOS']","['soy', 'estoy', 'EOS']","['solo', 'tengo', 'anos', 'EOS', 'SOS']"
"['they', 'heard', 'gunfire', 'EOS', 'SOS']","['ellos', 'EOS']","['oyeron', 'disparos', 'EOS', 'SOS', 'SOS']"
"['i', 'love', 'you', 'EOS', 'SOS']","['me', 'me', 'EOS']","['te', 'amo', '!', 'EOS', 'SOS']"
"['tom', 'needs', 'a', 'favor', 'EOS']","['tom', 'es', 'un', 'EOS']","['tom', 'necesita', 'una', 'gauchada', 'EOS']"
"['i', 'have', 'three', 'dogs', 'EOS']","['tengo', 'tengo', 'EOS']","['tengo', 'tres', 'perros', 'EOS', 'SOS']"
"['i', 'love', 'this', 'song', 'EOS']","['me', 'me', 'EOS']","['adoro', 'esta', 'cancion', 'EOS', 'SOS']"
"['he', 'had', 'trouble', 'breathing', 'EOS']","['el', 'se', 'el', 'EOS']","['el', 'tuvo', 'problemas', 'respiratorios', 'EOS']"
"['mary', 'looks', 'beautiful', 'EOS', 'SOS']","['tom', 'a', 'EOS']","['mary', 'esta', 'guapa', 'EOS', 'SOS']"
"['we', 'were', 'pretty', 'thorough', 'EOS']","['nos', 'un', 'EOS']","['eramos', 'bastante', 'perfeccionistas', 'EOS', 'SOS']"
"['it', 's', 'incredible', 'EOS', 'SOS']","['es', 'es', 'EOS']","['eso', 'es', 'increible', '!', 'EOS']"
"['i', 'want', 'evidence', 'EOS', 'SOS']","['quiero', 'a', 'EOS']","['quiero', 'pruebas', 'EOS', 'SOS', 'SOS']"
"['you', 're', 'running', 'late', 'EOS']","['eres', 'eres', 'muy', 'EOS']","['se', 'te', 'hizo', 'tarde', 'EOS']"
"['they', 're', 'escaping', 'EOS', 'SOS']","['son', 'son', 'EOS']","['ellos', 'se', 'estan', 'escapando', 'EOS']"
"['you', 're', 'kidding', 'me', 'EOS']","['eres', 'muy', 'EOS']","['me', 'estas', 'embromando', 'EOS', 'SOS']"
"['can', 'it', 'wait', '?', 'EOS']","['lo', '?', '?', 'EOS']","['puede', 'esperar', '?', 'EOS', 'SOS']"
"['we', 're', 'doctors', 'EOS', 'SOS']","['somos', 'somos', 'EOS']","['nosotros', 'somos', 'doctores', 'EOS', 'SOS']"
"['tom', 'is', 'a', 'bachelor', 'EOS']","['tom', 'es', 'un', 'EOS']","['tom', 'es', 'soltero', 'EOS', 'SOS']"
"['he', 'took', 'a', 'picture', 'EOS']","['el', 'es', 'un', 'EOS']","['el', 'saco', 'una', 'foto', 'EOS']"
"['i', 'm', 'an', 'accountant', 'EOS']","['soy', 'un', 'EOS']","['soy', 'contador', 'EOS', 'SOS', 'SOS']"
"['i', 'was', 'fired', 'EOS', 'SOS']","['me', 'EOS']","['estaba', 'despedido', 'EOS', 'SOS', 'SOS']"
"['tom', 'wants', 'results', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'quiere', 'resultados', 'EOS', 'SOS']"
"['tom', 'beeped', 'the', 'horn', 'EOS']","['tom', 'el', 'el', 'EOS']","['tom', 'toco', 'la', 'bocina', 'EOS']"
"['we', 'ate', 'eggs', 'EOS', 'SOS']","['tenemos', 'a', 'EOS']","['comimos', 'huevos', 'EOS', 'SOS', 'SOS']"
"['i', 'assemble', 'car', 'engines', 'EOS']","['me', 'me', 'EOS']","['armo', 'motores', 'de', 'auto', 'EOS']"
"['i', 'already', 'said', 'yes', 'EOS']","['me', 'me', 'a', 'EOS']","['ya', 'dije', 'que', 'si', 'EOS']"
"['i', 'know', 'him', 'EOS', 'SOS']","['me', 'lo', 'EOS']","['lo', 'conozco', 'EOS', 'SOS', 'SOS']"
"['he', 's', 'a', 'lawyer', 'EOS']","['el', 'es', 'un', 'EOS']","['el', 'es', 'abogado', 'EOS', 'SOS']"
"['now', 'it', 'gets', 'complicated', 'EOS']","['lo', 'lo', 'lo', 'EOS']","['ahora', 'se', 'complica', 'EOS', 'SOS']"
"['tom', 'is', 'friendly', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'es', 'amistoso', 'EOS', 'SOS']"
"['tom', 's', 'thrilled', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'esta', 'entusiasmado', 'EOS', 'SOS']"
"['you', 're', 'very', 'patient', 'EOS']","['eres', 'muy', 'EOS']","['eres', 'paciente', 'EOS', 'SOS', 'SOS']"
"['the', 'file', 'is', 'corrupt', 'EOS']","['el', 'es', 'es', 'es', 'EOS']","['el', 'archivo', 'esta', 'corrupto', 'EOS']"
"['i', 'still', 'need', 'it', 'EOS']","['me', 'a', 'EOS']","['aun', 'la', 'necesito', 'EOS', 'SOS']"
"['you', 'still', 'have', 'time', 'EOS']","['no', 'a', 'EOS']","['todavia', 'teneis', 'tiempo', 'EOS', 'SOS']"
"['you', 'promised', 'EOS', 'SOS', 'SOS']","['te', 'EOS']","['prometisteis', 'EOS', 'SOS', 'SOS', 'SOS']"
"['the', 'table', 'is', 'green', 'EOS']","['el', 'es', 'es', 'EOS']","['la', 'mesa', 'es', 'verde', 'EOS']"
"['tom', 'also', 'dances', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'tambien', 'baila', 'EOS', 'SOS']"
"['tom', 'is', 'grading', 'papers', 'EOS']","['tom', 'es', 'es', 'EOS']","['tom', 'esta', 'calificando', 'papeles', 'EOS']"
"['tom', 'responded', 'instantly', 'EOS', 'SOS']","['tom', 'tom', 'a', 'EOS']","['tomas', 'respondio', 'inmediatamente', 'EOS', 'SOS']"
"['that', 'was', 'tom', 'EOS', 'SOS']","['eso', 'es', 'es', 'EOS']","['ese', 'era', 'tom', 'EOS', 'SOS']"
"['i', 'have', 'kidney', 'trouble', 'EOS']","['tengo', 'un', 'EOS']","['tengo', 'problemas', 'de', 'rinon', 'EOS']"
"['did', 'tom', 'know', '?', 'EOS']","['tom', 'es', '?', 'EOS']","['tom', 'sabia', '?', 'EOS', 'SOS']"
"['have', 'another', 'cookie', 'EOS', 'SOS']","['todos', 'a', 'EOS']","['coge', 'otra', 'galleta', 'EOS', 'SOS']"
"['i', 'm', 'relearning', 'french', 'EOS']","['soy', 'un', 'EOS']","['estoy', 'reaprendiendo', 'frances', 'EOS', 'SOS']"
"['you', 're', 'very', 'smart', 'EOS']","['eres', 'muy', 'muy', 'EOS']","['son', 'muy', 'inteligentes', 'EOS', 'SOS']"
"['i', 'was', 'born', 'here', 'EOS']","['yo', 'me', 'EOS']","['naci', 'aqui', 'EOS', 'SOS', 'SOS']"
"['share', 'it', 'with', 'me', 'EOS']","['me', 'a', 'EOS']","['compartilo', 'conmigo', 'EOS', 'SOS', 'SOS']"
"['is', 'this', 'ok', '?', 'EOS']","['es', 'es', '?', '?', 'EOS']","['esto', 'es', 'bueno', '?', 'EOS']"
"['tom', 'found', 'the', 'bug', 'EOS']","['tom', 'tom', 'a', 'EOS']","['tom', 'encontro', 'el', 'bug', 'EOS']"
"['no', 'one', 'came', 'EOS', 'SOS']","['nadie', 'se', 'EOS']","['no', 'vino', 'nadie', 'EOS', 'SOS']"
"['work', 'slowly', 'EOS', 'SOS', 'SOS']","['se', 'EOS']","['trabajad', 'lentamente', 'EOS', 'SOS', 'SOS']"
"['choose', 'one', 'person', 'EOS', 'SOS']","['todos', 'la', 'la', 'EOS']","['elige', 'a', 'una', 'persona', 'EOS']"
"['tom', 'caused', 'the', 'accident', 'EOS']","['tom', 'el', 'el', 'EOS']","['tom', 'provoco', 'el', 'accidente', 'EOS']"
"['it', 'looks', 'interesting', 'EOS', 'SOS']","['se', 'EOS']","['parece', 'interesante', 'EOS', 'SOS', 'SOS']"
"['who', 'hired', 'you', '?', 'EOS']","['quien', 'quien', '?', '?', 'EOS']","['quien', 'te', 'contrato', '?', 'EOS']"
"['ask', 'anyone', 'EOS', 'SOS', 'SOS']","['todos', 'por', 'EOS']","['preguntele', 'a', 'cualquiera', 'EOS', 'SOS']"
"['we', 'became', 'friends', 'EOS', 'SOS']","['somos', 'por', 'EOS']","['nos', 'hicimos', 'amigos', 'EOS', 'SOS']"
"['she', 's', 'beautiful', 'EOS', 'SOS']","['ella', 'es', 'EOS']","['ella', 'es', 'hermosa', 'EOS', 'SOS']"
"['tom', 'relented', 'EOS', 'SOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'se', 'apiado', 'EOS', 'SOS']"
"['he', 'went', 'to', 'nara', 'EOS']","['el', 'se', 'a', 'EOS']","['el', 'fue', 'a', 'nara', 'EOS']"
"['can', 'you', 'walk', '?', 'EOS']","['te', '?', '?', 'EOS']","['puedes', 'caminar', '?', 'EOS', 'SOS']"
"['they', 'were', 'attacked', 'EOS', 'SOS']","['ellos', 'son', 'EOS']","['fueron', 'atacados', 'EOS', 'SOS', 'SOS']"
"['you', 're', 'so', 'close', 'EOS']","['eres', 'muy', 'EOS']","['estas', 'tan', 'cerca', 'EOS', 'SOS']"
"['this', 'is', 'meat', 'EOS', 'SOS']","['esto', 'es', 'EOS']","['esto', 'es', 'carne', 'EOS', 'SOS']"
"['you', 'can', 't', 'escape', 'EOS']","['no', 'no', 'EOS']","['no', 'podes', 'escapar', 'EOS', 'SOS']"
"['i', 'saw', 'an', 'airplane', 'EOS']","['me', 'un', 'EOS']","['vi', 'un', 'avion', 'EOS', 'SOS']"
"['find', 'tom', 'EOS', 'SOS', 'SOS']","['tom', 'a', 'tom', 'EOS']","['encuentralo', 'a', 'tomas', 'EOS', 'SOS']"
"['enjoy', 'your', 'vacation', 'EOS', 'SOS']","['todos', 'a', 'EOS']","['disfruta', 'de', 'tus', 'vacaciones', 'EOS']"
"['then', 'what', '?', 'EOS', 'SOS']","['quien', '?', '?', 'EOS']","['entonces', 'que', '?', 'EOS', 'SOS']"
"['he', 'died', 'yesterday', 'EOS', 'SOS']","['el', 'el', 'se', 'EOS']","['el', 'la', 'palmo', 'ayer', 'EOS']"
"['your', 'lips', 'are', 'red', 'EOS']","['tu', 'tu', 'tu', 'EOS']","['tus', 'labios', 'estan', 'rojos', 'EOS']"
"['he', 'can', 'read', 'well', 'EOS']","['el', 'el', 'el', 'EOS']","['el', 'sabe', 'leer', 'bien', 'EOS']"
"['please', 'be', 'gentle', 'EOS', 'SOS']","['por', 'por', 'favor', 'EOS']","['se', 'un', 'caballero', 'EOS', 'SOS']"
"['translate', 'this', 'text', 'EOS', 'SOS']","['esto', 'esto', 'EOS']","['traduce', 'este', 'texto', 'EOS', 'SOS']"
"['i', 'oppose', 'that', 'EOS', 'SOS']","['lo', 'lo', 'EOS']","['me', 'opongo', 'a', 'ello', 'EOS']"
"['the', 'pantry', 'is', 'empty', 'EOS']","['el', 'es', 'es', 'es', 'EOS']","['la', 'despensa', 'esta', 'vacia', 'EOS']"
"['you', 'have', 'many', 'friends', 'EOS']","['eres', 'muy', 'EOS']","['tienes', 'muchos', 'amigos', 'EOS', 'SOS']"
"['i', 'accepted', 'immediately', 'EOS', 'SOS']","['yo', 'a', 'EOS']","['acepte', 'inmediatamente', 'EOS', 'SOS', 'SOS']"
"['his', 'argument', 'is', 'rational', 'EOS']","['el', 'es', 'es', 'es', 'EOS']","['su', 'argumento', 'es', 'logico', 'EOS']"
"['it', 'was', 'cold', 'outside', 'EOS']","['estaba', 'estaba', 'EOS']","['hacia', 'frio', 'afuera', 'EOS', 'SOS']"
"['i', 'made', 'that', 'EOS', 'SOS']","['me', 'eso', 'EOS']","['yo', 'hice', 'eso', 'EOS', 'SOS']"
"['you', 're', 'always', 'working', 'EOS']","['eres', 'eres', 'EOS']","['siempre', 'estas', 'trabajando', 'EOS', 'SOS']"
"['tom', 'was', 'in', 'heaven', 'EOS']","['tom', 'estaba', 'tom', 'EOS']","['tomas', 'rebosaba', 'de', 'alegria', 'EOS']"
"['he', 'plays', 'baseball', 'tomorrow', 'EOS']","['el', 'el', 'el', 'EOS']","['manana', 'jugara', 'al', 'beisbol', 'EOS']"
"['is', 'tom', 'here', '?', 'EOS']","['tom', 'tom', '?', 'EOS']","['esta', 'tom', '?', 'EOS', 'SOS']"
"['are', 'they', 'alive', '?', 'EOS']","['son', 'son', '?', 'EOS']","['estan', 'vivos', '?', 'EOS', 'SOS']"
"['tom', 'helps', 'mary', 'EOS', 'SOS']","['tom', 'tom', 'a', 'tom', 'EOS']","['tom', 'ayuda', 'a', 'mary', 'EOS']"
"['just', 'talk', 'to', 'tom', 'EOS']","['tom', 'a', 'a', 'EOS']","['simplemente', 'hablen', 'con', 'tom', 'EOS']"
"['you', 'are', 'wavering', 'EOS', 'SOS']","['eres', 'eres', 'EOS']","['estas', 'vacilando', 'EOS', 'SOS', 'SOS']"
"['i', 'like', 'this', 'city', 'EOS']","['me', 'gusta', 'me', 'EOS']","['me', 'gusta', 'esta', 'ciudad', 'EOS']"
"['come', 'home', 'EOS', 'SOS', 'SOS']","['lo', 'a', 'EOS']","['ven', 'a', 'casa', 'EOS', 'SOS']"
"['i', 'm', 'not', 'hiding', 'EOS']","['no', 'soy', 'soy', 'EOS']","['no', 'me', 'escondo', 'EOS', 'SOS']"
"['they', 'hate', 'each', 'other', 'EOS']","['ellos', 'estan', 'estan', 'EOS']","['ellos', 'se', 'odian', 'EOS', 'SOS']"
"['he', 'understands', 'physics', 'EOS', 'SOS']","['el', 'se', 'EOS']","['el', 'sabe', 'de', 'fisica', 'EOS']"
"['fill', 'in', 'this', 'form', 'EOS']","['este', 'esto', 'esto', 'EOS']","['completa', 'este', 'formulario', 'EOS', 'SOS']"
"['they', 'have', 'twin', 'daughters', 'EOS']","['ellos', 'son', 'son', 'EOS']","['ellos', 'tienen', 'hijas', 'gemelas', 'EOS']"
"['you', 'have', 'until', 'midnight', 'EOS']","['eres', 'muy', 'EOS']","['tiene', 'hasta', 'la', 'medianoche', 'EOS']"
"['the', 'mountains', 'are', 'beautiful', 'EOS']","['el', 'el', 'son', 'EOS']","['las', 'montanas', 'son', 'preciosas', 'EOS']"
"['the', 'signature', 'was', 'forged', 'EOS']","['el', 'la', 'el', 'EOS']","['la', 'firma', 'era', 'falsa', 'EOS']"
"['i', 'got', 'hit', 'EOS', 'SOS']","['me', 'me', 'EOS']","['me', 'dieron', 'EOS', 'SOS', 'SOS']"
"['tom', 'never', 'arrived', 'EOS', 'SOS']","['tom', 'se', 'a', 'EOS']","['tom', 'nunca', 'llego', 'EOS', 'SOS']"
"['tom', 'brought', 'this', 'EOS', 'SOS']","['tom', 'tom', 'a', 'EOS']","['tomas', 'trajo', 'esto', 'EOS', 'SOS']"
"['call', 'security', '!', 'EOS', 'SOS']","['que', 'EOS']","['llamen', 'a', 'seguridad', '!', 'EOS']"
"['have', 'they', 'gone', '?', 'EOS']","['quien', '?', '?', 'EOS']","['han', 'ido', '?', 'EOS', 'SOS']"
"['this', 'is', 'my', 'cat', 'EOS']","['esto', 'es', 'mi', 'EOS']","['ese', 'es', 'mi', 'gato', 'EOS']"
"['they', 're', 'separated', 'EOS', 'SOS']","['estan', 'EOS']","['estan', 'separados', 'EOS', 'SOS', 'SOS']"
"['terrific', '!', 'EOS', 'SOS', 'SOS']","['que', 'EOS']","['orale', '!', 'EOS', 'SOS', 'SOS']"
"['i', 'love', 'squirrels', 'EOS', 'SOS']","['me', 'gusta', 'EOS']","['me', 'encantan', 'las', 'ardillas', 'EOS']"
"['did', 'you', 'help', '?', 'EOS']","['te', '?', '?', 'EOS']","['usted', 'ayudaba', '?', 'EOS', 'SOS']"
"['those', 'flowers', 'have', 'died', 'EOS']","['todos', 'tu', 'a', 'EOS']","['esas', 'flores', 'murieron', 'EOS', 'SOS']"
"['i', 'need', 'a', 'lamp', 'EOS']","['yo', 'un', 'un', 'EOS']","['yo', 'necesito', 'una', 'lampara', 'EOS']"
"['nobody', 'will', 'notice', 'EOS', 'SOS']","['nadie', 'se', 'EOS']","['nadie', 'lo', 'notara', 'EOS', 'SOS']"
"['they', 're', 'great', 'EOS', 'SOS']","['son', 'son', 'EOS']","['son', 'inmensas', 'EOS', 'SOS', 'SOS']"
"['we', 're', 'trapped', '!', 'EOS']","['estamos', 'estamos', 'EOS']","['estamos', 'atrapados', '!', 'EOS', 'SOS']"
"['you', 're', 'first', 'EOS', 'SOS']","['eres', 'eres', 'EOS']","['tu', 'vas', 'el', 'primero', 'EOS']"
"['who', 'broke', 'this', '?', 'EOS']","['quien', 'quien', '?', '?', 'EOS']","['quien', 'lo', 'rompio', '?', 'EOS']"
"['don', 't', 'run', 'EOS', 'SOS']","['no', 'no', 'EOS']","['no', 'corras', 'EOS', 'SOS', 'SOS']"
"['i', 'have', 'a', 'visa', 'EOS']","['tengo', 'un', 'un', 'EOS']","['tengo', 'un', 'visado', 'EOS', 'SOS']"
"['revenge', 'is', 'sweet', 'EOS', 'SOS']","['el', 'es', 'es', 'EOS']","['la', 'venganza', 'es', 'dulce', 'EOS']"
"['tom', 'answer', 'me', '!', 'EOS']","['tom', 'me', 'EOS']","['tom', 'respondeme', '!', 'EOS', 'SOS']"
"['tom', 'stood', 'EOS', 'SOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'se', 'quedo', 'EOS', 'SOS']"
"['you', 'are', 'good', 'EOS', 'SOS']","['eres', 'eres', 'EOS']","['eres', 'bueno', 'EOS', 'SOS', 'SOS']"
"['we', 're', 'still', 'together', 'EOS']","['estamos', 'estamos', 'EOS']","['aun', 'estamos', 'juntos', 'EOS', 'SOS']"
"['your', 'watch', 'gains', 'time', 'EOS']","['tu', 'tu', 'un', 'EOS']","['su', 'reloj', 'adelanta', 'EOS', 'SOS']"
"['save', 'tom', 'EOS', 'SOS', 'SOS']","['tom', 'a', 'tom', 'EOS']","['salva', 'a', 'tom', 'EOS', 'SOS']"
"['tom', 'choked', 'mary', 'EOS', 'SOS']","['tom', 'tom', 'a', 'tom', 'EOS']","['tom', 'asfixio', 'a', 'mary', 'EOS']"
"['tom', 's', 'funny', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'es', 'alegre', 'EOS', 'SOS']"
"['the', 'room', 'was', 'hot', 'EOS']","['el', 'la', 'la', 'EOS']","['la', 'habitacion', 'estaba', 'caliente', 'EOS']"
"['put', 'your', 'guns', 'away', 'EOS']","['tu', 'tu', 'a', 'EOS']","['guarden', 'sus', 'pistolas', 'EOS', 'SOS']"
"['what', 'causes', 'that', '?', 'EOS']","['eso', 'eso', '?', '?', 'EOS']","['que', 'causo', 'eso', '?', 'EOS']"
"['i', 'need', 'caffeine', 'EOS', 'SOS']","['yo', 'EOS']","['necesito', 'cafeina', 'EOS', 'SOS', 'SOS']"
"['are', 'you', 'afraid', '?', 'EOS']","['eres', '?', '?', 'EOS']","['tienen', 'miedo', '?', 'EOS', 'SOS']"
"['you', 'like', 'everyone', 'EOS', 'SOS']","['me', 'te', 'EOS']","['te', 'agradan', 'todos', 'EOS', 'SOS']"
"['wait', 'EOS', 'SOS', 'SOS', 'SOS']","['todos', 'EOS']","['espera', 'EOS', 'SOS', 'SOS', 'SOS']"
"['i', 'bought', 'the', 'book', 'EOS']","['me', 'la', 'EOS']","['compre', 'el', 'libro', 'EOS', 'SOS']"
"['we', 'know', 'it', 'now', 'EOS']","['lo', 'lo', 'EOS']","['ahora', 'sabemos', 'EOS', 'SOS', 'SOS']"
"['i', 'want', 'to', 'explain', 'EOS']","['quiero', 'a', 'EOS']","['quiero', 'explicar', 'EOS', 'SOS', 'SOS']"
"['he', 'talks', 'well', 'EOS', 'SOS']","['el', 'el', 'EOS']","['tiene', 'don', 'de', 'palabra', 'EOS']"
"['tom', 'is', 'violent', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'es', 'violento', 'EOS', 'SOS']"
"['surprise', 'me', 'EOS', 'SOS', 'SOS']","['por', 'EOS']","['sorprendedme', 'EOS', 'SOS', 'SOS', 'SOS']"
"['nobody', 'can', 'help', 'you', 'EOS']","['no', 'no', 'a', 'EOS']","['nadie', 'puede', 'ayudarlos', 'EOS', 'SOS']"
"['i', 'm', 'confused', 'EOS', 'SOS']","['estoy', 'EOS']","['estoy', 'confundida', 'EOS', 'SOS', 'SOS']"
"['think', 'about', 'this', 'EOS', 'SOS']","['esto', 'esto', 'SOS', 'SOS', 'SOS']","['piensalo', 'EOS', 'SOS', 'SOS', 'SOS']"
"['fill', 'in', 'this', 'form', 'EOS']","['este', 'esto', 'EOS']","['llene', 'este', 'formulario', 'EOS', 'SOS']"
"['i', 'm', 'loved', 'EOS', 'SOS']","['estoy', 'EOS']","['soy', 'amada', 'EOS', 'SOS', 'SOS']"
"['i', 'can', 'bake', 'bread', 'EOS']","['me', 'lo', 'EOS']","['se', 'hornear', 'pan', 'EOS', 'SOS']"
"['don', 't', 'trust', 'tom', 'EOS']","['no', 'no', 'no', 'EOS']","['no', 'confies', 'en', 'tom', 'EOS']"
"['you', 're', 'not', 'responsible', 'EOS']","['no', 'eres', 'EOS']","['no', 'sos', 'responsable', 'EOS', 'SOS']"
"['we', 're', 'feeling', 'confident', 'EOS']","['estamos', 'somos', 'EOS']","['nosotros', 'estamos', 'sintiendonos', 'seguros', 'EOS']"
"['he', 'comes', 'from', 'england', 'EOS']","['el', 'el', 'el', 'EOS']","['el', 'viene', 'de', 'inglaterra', 'EOS']"
"['that', 's', 'dumb', 'EOS', 'SOS']","['eso', 'es', 'EOS']","['eso', 'es', 'una', 'tonteria', 'EOS']"
"['tom', 'proposed', 'to', 'me', 'EOS']","['tom', 'a', 'a', 'EOS']","['tom', 'me', 'propuso', 'matrimonio', 'EOS']"
"['tom', 'was', 'dying', 'EOS', 'SOS']","['tom', 'estaba', 'EOS']","['tom', 'se', 'estaba', 'muriendo', 'EOS']"
"['there', 'are', 'the', 'gifts', 'EOS']","['el', 'el', 'EOS']","['alli', 'estan', 'los', 'regalos', 'EOS']"
"['try', 'hard', 'EOS', 'SOS', 'SOS']","['por', 'por', 'favor', 'EOS']","['intentalo', 'de', 'veras', 'EOS', 'SOS']"
"['things', 'change', 'EOS', 'SOS', 'SOS']","['todos', 'de', 'EOS']","['las', 'cosas', 'cambian', 'EOS', 'SOS']"
"['the', 'train', 'was', 'derailed', 'EOS']","['el', 'estaba', 'la', 'EOS']","['el', 'tren', 'descarrilo', 'EOS', 'SOS']"
"['i', 'shook', 'my', 'head', 'EOS']","['me', 'mi', 'mi', 'EOS']","['sacudi', 'mi', 'cabeza', 'EOS', 'SOS']"
"['now', 'move', 'on', 'EOS', 'SOS']","['ella', 'a', 'EOS']","['ahora', 'continua', 'EOS', 'SOS', 'SOS']"
"['your', 'face', 'is', 'pale', 'EOS']","['el', 'es', 'es', 'es', 'EOS']","['tu', 'cara', 'esta', 'palida', 'EOS']"
"['tom', 'is', 'trying', 'EOS', 'SOS']","['tom', 'es', 'es', 'EOS']","['tomas', 'lo', 'intenta', 'EOS', 'SOS']"
"['you', 'need', 'a', 'miracle', 'EOS']","['tu', 'un', 'un', 'EOS']","['necesitas', 'un', 'milagro', 'EOS', 'SOS']"
"['raise', 'your', 'hands', 'EOS', 'SOS']","['tu', 'a', 'EOS']","['levanta', 'tus', 'manos', 'EOS', 'SOS']"
"['what', 'convinced', 'you', '?', 'EOS']","['quien', '?', '?', '?', 'EOS']","['que', 'te', 'convencio', '?', 'EOS']"
"['oh', 'don', 't', 'worry', 'EOS']","['no', 'no', 'no', 'EOS']","['oh', 'no', 'te', 'preocupes', 'EOS']"
"['nothing', 'is', 'wrong', 'EOS', 'SOS']","['no', 'es', 'es', 'EOS']","['no', 'hay', 'nada', 'erroneo', 'EOS']"
"['let', 's', 'play', 'EOS', 'SOS']","['SOS', 'EOS']","['juguemos', 'EOS', 'SOS', 'SOS', 'SOS']"
"['he', 'can', 'come', 'EOS', 'SOS']","['el', 'se', 'EOS']","['el', 'puede', 'venir', 'EOS', 'SOS']"
"['give', 'me', 'a', 'day', 'EOS']","['dame', 'un', 'EOS']","['dame', 'un', 'dia', 'EOS', 'SOS']"
"['was', 'it', 'fun', '?', 'EOS']","['lo', '?', '?', 'EOS']","['era', 'divertido', '?', 'EOS', 'SOS']"
"['tom', 'is', 'outside', 'EOS', 'SOS']","['tom', 'es', 'es', 'EOS']","['tom', 'esta', 'fuera', 'EOS', 'SOS']"
"['they', 'all', 'sat', 'EOS', 'SOS']","['ellos', 'se', 'EOS']","['todos', 'se', 'sentaron', 'EOS', 'SOS']"
"['we', 'study', 'music', 'EOS', 'SOS']","['nos', 'por', 'EOS']","['nosotros', 'estudiamos', 'musica', 'EOS', 'SOS']"
