Input,Output,Target
"['tom', 'is', 'always', 'happy', 'EOS']","['tom', 'es', 'es', 'EOS']","['tom', 'siempre', 'esta', 'feliz', 'EOS']"
"['i', 'can', 'survive', 'alone', 'EOS']","['yo', 'a', 'EOS']","['puedo', 'sobrevivir', 'solo', 'EOS', 'SOS']"
"['take', 'care', 'of', 'yourself', 'EOS']","['por', 'por', 'SOS', 'SOS', 'SOS']","['cuidate', 'EOS', 'SOS', 'SOS', 'SOS']"
"['i', 'love', 'the', 'idea', 'EOS']","['me', 'la', 'el', 'EOS']","['me', 'encanta', 'la', 'idea', 'EOS']"
"['she', 'lost', 'her', 'way', 'EOS']","['ella', 'ella', 'un', 'EOS']","['ella', 'perdio', 'el', 'norte', 'EOS']"
"['tom', 'drove', 'the', 'car', 'EOS']","['tom', 'el', 'el', 'EOS']","['tom', 'conducia', 'el', 'coche', 'EOS']"
"['tom', 'is', 'a', 'maniac', 'EOS']","['tom', 'es', 'un', 'EOS']","['tom', 'es', 'un', 'maniaco', 'EOS']"
"['i', 'll', 'ask', 'tom', 'EOS']","['yo', 'a', 'a', 'tom', 'EOS']","['le', 'preguntare', 'a', 'tom', 'EOS']"
"['eat', 'what', 'you', 'want', 'EOS']","['quiero', 'a', 'que', 'EOS']","['coma', 'lo', 'que', 'quiera', 'EOS']"
"['i', 'll', 'call', 'them', 'EOS']","['lo', 'EOS']","['los', 'llamare', 'EOS', 'SOS', 'SOS']"
"['i', 'rescued', 'the', 'cat', 'EOS']","['me', 'la', 'la', 'EOS']","['salve', 'al', 'gato', 'EOS', 'SOS']"
"['no', 'one', 'helped', 'me', 'EOS']","['me', 'me', 'me', 'EOS']","['nadie', 'me', 'presto', 'ayuda', 'EOS']"
"['drop', 'your', 'weapons', '!', 'EOS']","['que', 'a', 'EOS']","['tira', 'tus', 'armas', '!', 'EOS']"
"['i', 'have', 'a', 'migraine', 'EOS']","['tengo', 'un', 'EOS']","['tengo', 'jaqueca', 'EOS', 'SOS', 'SOS']"
"['we', 'need', 'a', 'plan', 'EOS']","['tengo', 'un', 'un', 'EOS']","['necesitamos', 'un', 'plan', 'EOS', 'SOS']"
"['i', 'myself', 'saw', 'it', 'EOS']","['me', 'lo', 'EOS']","['lo', 'vi', 'yo', 'mismo', 'EOS']"
"['you', 'were', 'never', 'alone', 'EOS']","['te', 'un', 'EOS']","['nunca', 'estuvieron', 'solos', 'EOS', 'SOS']"
"['tom', 'might', 'wait', 'EOS', 'SOS']","['tom', 'se', 'a', 'EOS']","['tom', 'podria', 'esperar', 'EOS', 'SOS']"
"['learn', 'from', 'your', 'mistakes', 'EOS']","['tu', 'tu', 'tu', 'EOS']","['aprende', 'de', 'tus', 'errores', 'EOS']"
"['tom', 's', 'useless', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tomas', 'es', 'inservible', 'EOS', 'SOS']"
"['she', 's', 'stubborn', 'EOS', 'SOS']","['ella', 'es', 'EOS']","['ella', 'es', 'testaruda', 'EOS', 'SOS']"
"['i', 'm', 'studying', 'english', 'EOS']","['soy', 'estoy', 'EOS']","['estoy', 'estudiando', 'ingles', 'EOS', 'SOS']"
"['tom', 'saw', 'a', 'wolf', 'EOS']","['tom', 'un', 'un', 'EOS']","['tom', 'vio', 'un', 'lobo', 'EOS']"
"['i', 'was', 'born', 'in', 'EOS']","['me', 'un', 'EOS']","['naci', 'en', 'EOS', 'SOS', 'SOS']"
"['you', 'lead', 'the', 'way', 'EOS']","['la', 'la', 'EOS']","['tu', 'diriges', 'el', 'camino', 'EOS']"
"['i', 'rang', 'the', 'bell', 'EOS']","['me', 'la', 'EOS']","['sone', 'la', 'campanilla', 'EOS', 'SOS']"
"['is', 'that', 'enough', '?', 'EOS']","['eso', 'es', '?', '?', 'EOS']","['eso', 'es', 'suficiente', '?', 'EOS']"
"['i', 'prefer', 'this', 'version', 'EOS']","['me', 'me', 'a', 'EOS']","['yo', 'prefiero', 'esta', 'version', 'EOS']"
"['i', 'didn', 't', 'laugh', 'EOS']","['no', 'no', 'EOS']","['no', 'me', 'rei', 'EOS', 'SOS']"
"['i', 'm', 'exhausted', 'EOS', 'SOS']","['estoy', 'EOS']","['estoy', 'reventado', 'EOS', 'SOS', 'SOS']"
"['i', 'live', 'upstate', 'EOS', 'SOS']","['me', 'me', 'EOS']","['vivo', 'hacia', 'el', 'norte', 'EOS']"
"['who', 'is', 'there', '?', 'EOS']","['quien', 'es', '?', '?', 'EOS']","['quien', 'esta', 'ahi', '?', 'EOS']"
"['tom', 'is', 'an', 'adult', 'EOS']","['tom', 'es', 'es', 'EOS']","['tom', 'es', 'adulto', 'EOS', 'SOS']"
"['tom', 'is', 'already', 'there', 'EOS']","['tom', 'es', 'es', 'EOS']","['tom', 'ya', 'esta', 'alli', 'EOS']"
"['it', 'was', 'at', 'school', 'EOS']","['estaba', 'estaba', 'EOS']","['fue', 'en', 'la', 'escuela', 'EOS']"
"['they', 'agree', 'EOS', 'SOS', 'SOS']","['ellos', 'EOS']","['estan', 'de', 'acuerdo', 'EOS', 'SOS']"
"['the', 'sooner', 'the', 'better', 'EOS']","['la', 'la', 'la', 'EOS']","['cuanto', 'antes', 'mejor', 'EOS', 'SOS']"
"['he', 'accelerated', 'EOS', 'SOS', 'SOS']","['el', 'se', 'EOS']","['el', 'acelero', 'EOS', 'SOS', 'SOS']"
"['i', 'waited', 'three', 'hours', 'EOS']","['me', 'a', 'EOS']","['espere', 'tres', 'horas', 'EOS', 'SOS']"
"['here', 'he', 'is', '!', 'EOS']","['el', 'es', '?', 'EOS']","['aqui', 'esta', 'el', '!', 'EOS']"
"['both', 'wore', 'dark', 'clothing', 'EOS']","['los', 'son', 'son', 'EOS']","['ambos', 'llevaban', 'ropa', 'oscura', 'EOS']"
"['let', 's', 'investigate', 'EOS', 'SOS']","['lo', 'EOS']","['investiguemos', 'EOS', 'SOS', 'SOS', 'SOS']"
"['let', 's', 'talk', 'EOS', 'SOS']","['lo', 'EOS']","['conversemos', 'EOS', 'SOS', 'SOS', 'SOS']"
"['the', 'stew', 'smells', 'delicious', 'EOS']","['el', 'la', 'la', 'EOS']","['el', 'guiso', 'huele', 'delicioso', 'EOS']"
"['nobody', 'lied', 'EOS', 'SOS', 'SOS']","['nadie', 'se', 'EOS']","['nadie', 'mintio', 'EOS', 'SOS', 'SOS']"
"['i', 'can', 'understand', 'you', 'EOS']","['yo', 'lo', 'EOS']","['puedo', 'entenderte', 'EOS', 'SOS', 'SOS']"
"['i', 've', 'lost', 'it', 'EOS']","['lo', 'lo', 'EOS']","['lo', 'he', 'perdido', 'EOS', 'SOS']"
"['the', 'flame', 'died', 'out', 'EOS']","['el', 'la', 'la', 'EOS']","['la', 'llama', 'se', 'extingue', 'EOS']"
"['keep', 'on', 'smiling', 'EOS', 'SOS']","['todos', 'EOS']","['sigue', 'sonriendo', 'EOS', 'SOS', 'SOS']"
"['he', 'hung', 'up', 'EOS', 'SOS']","['el', 'el', 'SOS', 'SOS', 'SOS']","['descolgo', 'EOS', 'SOS', 'SOS', 'SOS']"
"['tom', 'let', 'me', 'go', 'EOS']","['tom', 'me', 'a', 'EOS']","['tom', 'me', 'dejo', 'ir', 'EOS']"
"['his', 'prophecy', 'was', 'fulfilled', 'EOS']","['el', 'estaba', 'la', 'EOS']","['su', 'profecia', 'se', 'cumplio', 'EOS']"
"['come', 'here', 'right', 'now', 'EOS']","['por', 'a', 'a', 'EOS']","['ven', 'aqui', 'ahora', 'mismo', 'EOS']"
"['enjoy', 'yourself', 'EOS', 'SOS', 'SOS']","['por', 'EOS']","['pasenla', 'bien', 'EOS', 'SOS', 'SOS']"
"['tom', 'is', 'aggressive', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'es', 'agresivo', 'EOS', 'SOS']"
"['tom', 'wants', 'this', 'one', 'EOS']","['tom', 'es', 'esta', 'EOS']","['tom', 'quiere', 'este', 'EOS', 'SOS']"
"['she', 'adores', 'him', 'EOS', 'SOS']","['ella', 'ella', 'EOS']","['ella', 'lo', 'adora', 'EOS', 'SOS']"
"['is', 'that', 'normal', '?', 'EOS']","['eso', 'es', '?', '?', 'EOS']","['es', 'esto', 'normal', '?', 'EOS']"
"['day', 'will', 'break', 'soon', 'EOS']","['lo', 'a', 'EOS']","['pronto', 'amanecera', 'EOS', 'SOS', 'SOS']"
"['you', 've', 'won', 'EOS', 'SOS']","['te', 'te', 'EOS']","['tu', 'ganaste', 'EOS', 'SOS', 'SOS']"
"['loosen', 'it', 'EOS', 'SOS', 'SOS']","['lo', 'EOS']","['aflojala', 'EOS', 'SOS', 'SOS', 'SOS']"
"['climb', 'onto', 'the', 'roof', 'EOS']","['el', 'la', 'la', 'EOS']","['subete', 'al', 'techo', 'EOS', 'SOS']"
"['is', 'it', 'important', '?', 'EOS']","['es', '?', '?', 'EOS']","['es', 'importante', '?', 'EOS', 'SOS']"
"['come', 'alone', 'EOS', 'SOS', 'SOS']","['por', 'a', 'EOS']","['ven', 'solo', 'EOS', 'SOS', 'SOS']"
"['now', 'stop', 'crying', 'EOS', 'SOS']","['todos', 'a', 'de', 'EOS']","['ya', 'basta', 'de', 'llorar', 'EOS']"
"['japan', 'is', 'in', 'asia', 'EOS']","['el', 'es', 'es', 'EOS']","['japon', 'esta', 'en', 'asia', 'EOS']"
"['they', 'll', 'wait', 'EOS', 'SOS']","['ellos', 'EOS']","['esperaran', 'EOS', 'SOS', 'SOS', 'SOS']"
"['ask', 'him', 'for', 'advice', 'EOS']","['por', 'a', 'EOS']","['pidele', 'consejo', 'a', 'el', 'EOS']"
"['respect', 'your', 'elders', 'EOS', 'SOS']","['tu', 'a', 'tom', 'EOS']","['respeta', 'a', 'tus', 'mayores', 'EOS']"
"['fix', 'this', 'EOS', 'SOS', 'SOS']","['esto', 'esto', 'EOS']","['arregla', 'esto', 'EOS', 'SOS', 'SOS']"
"['what', 'are', 'these', '?', 'EOS']","['quien', 'son', '?', '?', 'EOS']","['que', 'son', 'estas', '?', 'EOS']"
"['she', 'said', 'goodbye', 'EOS', 'SOS']","['ella', 'ella', 'EOS']","['ella', 'dijo', 'chao', 'EOS', 'SOS']"
"['you', 'are', 'late', 'EOS', 'SOS']","['eres', 'eres', 'EOS']","['estas', 'retrasado', 'EOS', 'SOS', 'SOS']"
"['step', 'aside', 'please', 'EOS', 'SOS']","['por', 'por', 'favor', 'EOS']","['quitese', 'por', 'favor', 'EOS', 'SOS']"
"['i', 'talk', 'to', 'myself', 'EOS']","['yo', 'a', 'a', 'EOS']","['yo', 'hablo', 'conmigo', 'mismo', 'EOS']"
"['they', 'bother', 'me', 'EOS', 'SOS']","['ellos', 'EOS']","['ellas', 'me', 'molestan', 'EOS', 'SOS']"
"['she', 'can', 'hardly', 'speak', 'EOS']","['ella', 'ella', 'EOS']","['apenas', 'puede', 'hablar', 'EOS', 'SOS']"
"['fishing', 'is', 'fun', 'EOS', 'SOS']","['es', 'es', 'es', 'EOS']","['pescar', 'es', 'divertido', 'EOS', 'SOS']"
"['they', 'tried', 'EOS', 'SOS', 'SOS']","['ellos', 'EOS']","['lo', 'intentaron', 'EOS', 'SOS', 'SOS']"
"['we', 're', 'open', 'tomorrow', 'EOS']","['estamos', 'estamos', 'EOS']","['manana', 'abrimos', 'EOS', 'SOS', 'SOS']"
"['i', 'was', 'not', 'drunk', 'EOS']","['no', 'no', 'estaba', 'EOS']","['yo', 'no', 'estaba', 'borracho', 'EOS']"
"['i', 've', 'had', 'enough', 'EOS']","['me', 'lo', 'EOS']","['ya', 'estoy', 'harto', 'EOS', 'SOS']"
"['tom', 'came', 'closer', 'EOS', 'SOS']","['tom', 'se', 'a', 'EOS']","['tom', 'se', 'acerco', 'EOS', 'SOS']"
"['tom', 'grabbed', 'a', 'flashlight', 'EOS']","['tom', 'un', 'un', 'EOS']","['tom', 'cogio', 'una', 'linterna', 'EOS']"
"['i', 'was', 'sweating', 'EOS', 'SOS']","['me', 'EOS']","['estaba', 'sudando', 'EOS', 'SOS', 'SOS']"
"['he', 'did', 'not', 'come', 'EOS']","['no', 'no', 'el', 'EOS']","['no', 'ha', 'venido', 'EOS', 'SOS']"
"['i', 'like', 'cats', 'EOS', 'SOS']","['me', 'gusta', 'la', 'EOS']","['me', 'encantan', 'los', 'gatos', 'EOS']"
"['i', 'will', 'become', 'angry', 'EOS']","['me', 'lo', 'EOS']","['me', 'enfadare', 'EOS', 'SOS', 'SOS']"
"['i', 'have', 'great', 'news', 'EOS']","['tengo', 'un', 'EOS']","['tengo', 'muy', 'buenas', 'noticias', 'EOS']"
"['i', 'have', 'a', 'computer', 'EOS']","['tengo', 'un', 'un', 'EOS']","['tengo', 'un', 'computador', 'EOS', 'SOS']"
"['is', 'everybody', 'here', '?', 'EOS']","['quien', '?', '?', '?', 'EOS']","['estan', 'todos', 'aqui', '?', 'EOS']"
"['they', 're', 'tom', 's', 'EOS']","['tom', 'son', 'EOS']","['ellos', 'son', 'de', 'tom', 'EOS']"
"['tom', 'closed', 'his', 'mouth', 'EOS']","['tom', 'es', 'un', 'EOS']","['tom', 'cerro', 'la', 'boca', 'EOS']"
"['i', 'hate', 'being', 'bored', 'EOS']","['odio', 'a', 'a', 'SOS', 'SOS']","['odio', 'aburrirme', 'EOS', 'SOS', 'SOS']"
"['they', 'pay', 'well', 'EOS', 'SOS']","['ellos', 'se', 'EOS']","['ellos', 'pagan', 'bien', 'EOS', 'SOS']"
"['do', 'it', 'with', 'me', 'EOS']","['me', 'a', 'EOS']","['hazlo', 'conmigo', 'EOS', 'SOS', 'SOS']"
"['this', 'is', 'so', 'boring', 'EOS']","['esto', 'es', 'es', 'EOS']","['esto', 'es', 'tan', 'aburrido', 'EOS']"
"['she', 'smiled', 'at', 'me', 'EOS']","['ella', 'me', 'me', 'EOS']","['ella', 'me', 'sonrio', 'EOS', 'SOS']"
"['tom', 'finished', 'his', 'beer', 'EOS']","['tom', 'se', 'a', 'EOS']","['tom', 'termino', 'su', 'cerveza', 'EOS']"
"['jupiter', 'is', 'very', 'large', 'EOS']","['es', 'es', 'muy', 'EOS']","['jupiter', 'es', 'muy', 'grande', 'EOS']"
"['are', 'you', 'hiring', '?', 'EOS']","['eres', '?', '?', 'EOS']","['estan', 'contratando', '?', 'EOS', 'SOS']"
"['it', 's', 'an', 'excuse', 'EOS']","['es', 'es', 'EOS']","['es', 'una', 'excusa', 'EOS', 'SOS']"
"['this', 'is', 'my', 'bag', 'EOS']","['esto', 'es', 'mi', 'EOS']","['esta', 'es', 'mi', 'bolsa', 'EOS']"
"['take', 'it', 'to', 'tom', 'EOS']","['tom', 'a', 'tom', 'EOS']","['llevaselo', 'a', 'tom', 'EOS', 'SOS']"
"['they', 'must', 'die', 'EOS', 'SOS']","['ellos', 'EOS']","['deben', 'morir', 'EOS', 'SOS', 'SOS']"
"['never', 'tell', 'lies', 'EOS', 'SOS']","['todos', 'a', 'EOS']","['nunca', 'digas', 'mentiras', 'EOS', 'SOS']"
"['we', 're', 'investigating', 'it', 'EOS']","['somos', 'somos', 'EOS']","['lo', 'estamos', 'investigando', 'EOS', 'SOS']"
"['swimming', 'is', 'easy', 'EOS', 'SOS']","['eso', 'es', 'mi', 'EOS']","['nadar', 'es', 'facil', 'EOS', 'SOS']"
"['head', 'south', 'EOS', 'SOS', 'SOS']","['todos', 'EOS']","['id', 'hacia', 'el', 'sur', 'EOS']"
"['the', 'results', 'were', 'good', 'EOS']","['el', 'la', 'la', 'EOS']","['los', 'resultados', 'fueron', 'buenos', 'EOS']"
"['my', 'cat', 'is', 'wet', 'EOS']","['mi', 'es', 'es', 'EOS']","['mi', 'gato', 'esta', 'mojado', 'EOS']"
"['that', 'happens', 'a', 'lot', 'EOS']","['eso', 'es', 'es', 'EOS']","['eso', 'pasa', 'frecuentemente', 'EOS', 'SOS']"
"['tom', 'started', 'whining', 'EOS', 'SOS']","['tom', 'se', 'a', 'tom', 'EOS']","['tom', 'comenzo', 'a', 'quejarse', 'EOS']"
"['we', 'love', 'our', 'children', 'EOS']","['me', 'a', 'la', 'EOS']","['queremos', 'a', 'nuestros', 'hijos', 'EOS']"
"['we', 'all', 'speak', 'french', 'EOS']","['nos', 'a', 'EOS']","['todos', 'hablamos', 'frances', 'EOS', 'SOS']"
"['what', 'a', 'hassle', '!', 'EOS']","['que', 'que', 'EOS']","['que', 'lio', '!', 'EOS', 'SOS']"
"['delete', 'that', 'picture', 'EOS', 'SOS']","['eso', 'eso', 'EOS']","['borra', 'esa', 'fotografia', 'EOS', 'SOS']"
"['the', 'goods', 'arrived', 'undamaged', 'EOS']","['el', 'el', 'la', 'EOS']","['los', 'productos', 'llegaron', 'ilesos', 'EOS']"
"['tom', 'underestimated', 'me', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'me', 'subestimo', 'EOS', 'SOS']"
"['let', 's', 'rest', 'here', 'EOS']","['por', 'EOS']","['descansemos', 'aqui', 'EOS', 'SOS', 'SOS']"
"['you', 're', 'sweet', 'EOS', 'SOS']","['eres', 'EOS']","['eres', 'muy', 'dulce', 'EOS', 'SOS']"
"['i', 'broke', 'a', 'nail', 'EOS']","['me', 'un', 'un', 'EOS']","['me', 'rompi', 'una', 'una', 'EOS']"
"['keep', 'to', 'the', 'left', 'EOS']","['la', 'la', 'EOS']","['sigue', 'hacia', 'la', 'izquierda', 'EOS']"
"['they', 'believe', 'in', 'god', 'EOS']","['ellos', 'ellos', 'EOS']","['ellos', 'creen', 'en', 'dios', 'EOS']"
"['i', 'm', 'already', 'bald', 'EOS']","['soy', 'estoy', 'EOS']","['ya', 'estoy', 'calvo', 'EOS', 'SOS']"
"['i', 'made', 'no', 'promises', 'EOS']","['no', 'me', 'EOS']","['no', 'hago', 'ninguna', 'promesa', 'EOS']"
"['tom', 'was', 'winning', 'EOS', 'SOS']","['tom', 'estaba', 'EOS']","['tom', 'estaba', 'ganando', 'EOS', 'SOS']"
"['tell', 'me', 'more', 'EOS', 'SOS']","['por', 'EOS']","['digame', 'mas', 'EOS', 'SOS', 'SOS']"
"['i', 'have', 'a', 'stomachache', 'EOS']","['tengo', 'un', 'un', 'EOS']","['me', 'duele', 'la', 'guata', 'EOS']"
"['don', 't', 'be', 'stupid', 'EOS']","['no', 'no', 'EOS']","['no', 'seas', 'estupido', 'EOS', 'SOS']"
"['they', 'lost', 'their', 'property', 'EOS']","['ellos', 'ellos', 'EOS']","['ellos', 'perdieron', 'su', 'propiedad', 'EOS']"
"['it', 's', 'your', 'life', 'EOS']","['es', 'es', 'es', 'EOS']","['es', 'tu', 'vida', 'EOS', 'SOS']"
"['tom', 'is', 'disagreeable', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'es', 'antipatico', 'EOS', 'SOS']"
"['i', 'need', 'your', 'assistance', 'EOS']","['yo', 'me', 'EOS']","['necesito', 'tu', 'ayuda', 'EOS', 'SOS']"
"['they', 'like', 'to', 'dance', 'EOS']","['ellos', 'se', 'EOS']","['les', 'gusta', 'bailar', 'EOS', 'SOS']"
"['i', 'agree', 'EOS', 'SOS', 'SOS']","['me', 'EOS']","['opino', 'lo', 'mismo', 'EOS', 'SOS']"
"['we', 're', 'pretty', 'smart', 'EOS']","['somos', 'muy', 'EOS']","['somos', 'bastante', 'listos', 'EOS', 'SOS']"
"['the', 'apples', 'are', 'delicious', 'EOS']","['el', 'el', 'la', 'EOS']","['las', 'manzanas', 'estan', 'deliciosas', 'EOS']"
"['you', 'swim', 'very', 'quickly', 'EOS']","['eres', 'muy', 'muy', 'EOS']","['nadas', 'muy', 'rapido', 'EOS', 'SOS']"
"['i', 've', 'seen', 'that', 'EOS']","['me', 'lo', 'EOS']","['he', 'visto', 'eso', 'EOS', 'SOS']"
"['behave', 'like', 'a', 'man', 'EOS']","['el', 'un', 'un', 'EOS']","['comportate', 'como', 'un', 'hombre', 'EOS']"
"['you', 'deserve', 'a', 'medal', 'EOS']","['tu', 'un', 'EOS']","['merecen', 'una', 'medalla', 'EOS', 'SOS']"
"['we', 'want', 'further', 'information', 'EOS']","['quiero', 'a', 'EOS']","['queremos', 'mas', 'informacion', 'EOS', 'SOS']"
"['any', 'comments', 'are', 'welcome', 'EOS']","['todos', 'son', 'son', 'EOS']","['cualquier', 'comentario', 'es', 'bienvenido', 'EOS']"
"['i', 'drink', 'to', 'relax', 'EOS']","['yo', 'me', 'a', 'EOS']","['yo', 'tomo', 'para', 'relajarme', 'EOS']"
"['this', 'is', 'the', 'boy', 'EOS']","['esto', 'es', 'es', 'EOS']","['este', 'es', 'el', 'muchacho', 'EOS']"
"['you', 're', 'quite', 'smart', 'EOS']","['eres', 'muy', 'EOS']","['son', 'bastante', 'inteligentes', 'EOS', 'SOS']"
"['they', 'greeted', 'me', 'EOS', 'SOS']","['me', 'a', 'EOS']","['ellos', 'me', 'saludaron', 'EOS', 'SOS']"
"['i', 'wasn', 't', 'invited', 'EOS']","['no', 'no', 'EOS']","['no', 'estaba', 'invitada', 'EOS', 'SOS']"
"['he', 's', 'not', 'serious', 'EOS']","['no', 'no', 'es', 'EOS']","['el', 'no', 'es', 'serio', 'EOS']"
"['i', 'baited', 'the', 'hook', 'EOS']","['me', 'la', 'EOS']","['cebe', 'el', 'anzuelo', 'EOS', 'SOS']"
"['we', 'll', 'do', 'that', 'EOS']","['eso', 'a', 'EOS']","['haremos', 'eso', 'EOS', 'SOS', 'SOS']"
"['is', 'it', 'popular', '?', 'EOS']","['es', '?', '?', 'EOS']","['es', 'popular', '?', 'EOS', 'SOS']"
"['life', 'is', 'unfair', 'EOS', 'SOS']","['el', 'es', 'es', 'EOS']","['la', 'vida', 'es', 'injusta', 'EOS']"
"['i', 'hid', 'EOS', 'SOS', 'SOS']","['me', 'EOS']","['me', 'ocultaba', 'EOS', 'SOS', 'SOS']"
"['tom', 'eats', 'too', 'much', 'EOS']","['tom', 'tom', 'tom', 'EOS']","['tom', 'come', 'demasiado', 'EOS', 'SOS']"
"['i', 'ask', 'your', 'forgiveness', 'EOS']","['yo', 'tu', 'a', 'EOS']","['pido', 'tu', 'perdon', 'EOS', 'SOS']"
"['tom', 'was', 'depressed', 'EOS', 'SOS']","['tom', 'estaba', 'EOS']","['tom', 'estaba', 'deprimido', 'EOS', 'SOS']"
"['wash', 'your', 'face', 'EOS', 'SOS']","['la', 'la', 'EOS']","['lavaos', 'la', 'cara', 'EOS', 'SOS']"
"['finish', 'this', 'EOS', 'SOS', 'SOS']","['esto', 'esto', 'EOS']","['termina', 'esto', 'EOS', 'SOS', 'SOS']"
"['it', 's', 'very', 'unlikely', 'EOS']","['es', 'muy', 'muy', 'EOS']","['es', 'muy', 'improbable', 'EOS', 'SOS']"
"['be', 'serious', 'EOS', 'SOS', 'SOS']","['se', 'se', 'EOS']","['se', 'serio', 'EOS', 'SOS', 'SOS']"
"['it', 'was', 'very', 'amusing', 'EOS']","['era', 'muy', 'muy', 'EOS']","['era', 'muy', 'divertido', 'EOS', 'SOS']"
"['lie', 'still', 'EOS', 'SOS', 'SOS']","['se', 'EOS']","['tumbate', 'en', 'silencio', 'EOS', 'SOS']"
"['mary', 'is', 'my', 'mother', 'EOS']","['es', 'es', 'mi', 'EOS']","['mary', 'es', 'mi', 'madre', 'EOS']"
"['i', 'admire', 'you', 'EOS', 'SOS']","['te', 'te', 'EOS']","['te', 'admiro', 'EOS', 'SOS', 'SOS']"
"['this', 'is', 'inappropriate', 'EOS', 'SOS']","['esto', 'es', 'EOS']","['esto', 'es', 'inapropiado', 'EOS', 'SOS']"
"['tom', 'should', 'be', 'congratulated', 'EOS']","['tom', 'a', 'a', 'EOS']","['tom', 'deberia', 'ser', 'felicitado', 'EOS']"
"['you', 're', 'an', 'idiot', 'EOS']","['eres', 'muy', 'EOS']","['eres', 'idiota', 'EOS', 'SOS', 'SOS']"
"['tom', 'told', 'them', 'EOS', 'SOS']","['tom', 'se', 'EOS']","['tom', 'les', 'conto', 'EOS', 'SOS']"
"['tom', 'drives', 'me', 'crazy', 'EOS']","['tom', 'me', 'a', 'EOS']","['tom', 'me', 'vuelve', 'loca', 'EOS']"
"['we', 'put', 'on', 'makeup', 'EOS']","['nos', 'por', 'EOS']","['nos', 'maquillamos', 'EOS', 'SOS', 'SOS']"
"['that', 'would', 'be', 'unfortunate', 'EOS']","['eso', 'eso', 'eso', 'EOS']","['eso', 'seria', 'inadecuado', 'EOS', 'SOS']"
"['this', 'seat', 's', 'free', 'EOS']","['esto', 'es', 'es', 'EOS']","['este', 'asiento', 'esta', 'vacio', 'EOS']"
"['we', 'now', 'work', 'together', 'EOS']","['nos', 'a', 'a', 'EOS']","['ahora', 'trabajamos', 'juntos', 'EOS', 'SOS']"
"['we', 're', 'all', 'friends', 'EOS']","['estamos', 'son', 'EOS']","['todos', 'somos', 'amigos', 'EOS', 'SOS']"
"['my', 'boots', 'are', 'dusty', 'EOS']","['mi', 'mi', 'mi', 'EOS']","['mis', 'botas', 'tienen', 'polvo', 'EOS']"
"['what', 'a', 'pain', '!', 'EOS']","['que', 'que', 'EOS']","['que', 'dolor', 'EOS', 'SOS', 'SOS']"
"['that', 'is', 'my', 'school', 'EOS']","['eso', 'es', 'mi', 'EOS']","['esa', 'es', 'mi', 'escuela', 'EOS']"
"['the', 'boy', 'is', 'thirsty', 'EOS']","['el', 'es', 'es', 'EOS']","['el', 'nino', 'tiene', 'sed', 'EOS']"
"['that', 's', 'fantastic', '!', 'EOS']","['eso', 'es', 'es', 'EOS']","['eso', 'es', 'fantastico', '!', 'EOS']"
"['tom', 's', 'weak', 'EOS', 'SOS']","['tom', 'es', 'EOS']","['tom', 'es', 'debil', 'EOS', 'SOS']"
"['tom', 'heard', 'mary', 'EOS', 'SOS']","['tom', 'tom', 'a', 'tom', 'EOS']","['tom', 'escucho', 'a', 'mary', 'EOS']"
"['i', 'turn', 'thirty', 'tomorrow', 'EOS']","['me', 'a', 'EOS']","['manana', 'cumplo', 'treinta', 'anos', 'EOS']"
"['i', 'm', 'learning', 'music', 'EOS']","['soy', 'estoy', 'EOS']","['estoy', 'aprendiendo', 'musica', 'EOS', 'SOS']"
"['i', 'am', 'better', 'EOS', 'SOS']","['estoy', 'EOS']","['estoy', 'mejor', 'EOS', 'SOS', 'SOS']"
"['that', 's', 'debatable', 'EOS', 'SOS']","['eso', 'es', 'EOS']","['eso', 'es', 'discutible', 'EOS', 'SOS']"
"['here', 'is', 'your', 'dog', 'EOS']","['esta', 'esta', 'esta', 'EOS']","['aqui', 'esta', 'vuestro', 'perro', 'EOS']"
"['there', 's', 'no', 'food', 'EOS']","['no', 'no', 'EOS']","['no', 'hay', 'comida', 'EOS', 'SOS']"
"['i', 'm', 'not', 'persuaded', 'EOS']","['no', 'soy', 'EOS']","['no', 'estoy', 'convencido', 'EOS', 'SOS']"
"['no', 'one', 'came', 'EOS', 'SOS']","['nadie', 'se', 'EOS']","['ninguno', 'acudio', 'EOS', 'SOS', 'SOS']"
"['wait', 'a', 'second', 'here', 'EOS']","['todos', 'un', 'un', 'EOS']","['espera', 'aqui', 'un', 'segundo', 'EOS']"
"['put', 'your', 'socks', 'on', 'EOS']","['quiero', 'la', 'EOS']","['ponte', 'los', 'calcetines', 'EOS', 'SOS']"
"['i', 'forgot', 'my', 'jacket', 'EOS']","['me', 'mi', 'mi', 'EOS']","['olvide', 'mi', 'campera', 'EOS', 'SOS']"
"['they', 're', 'family', 'EOS', 'SOS']","['son', 'son', 'EOS']","['ellas', 'son', 'familia', 'EOS', 'SOS']"
"['i', 'need', 'that', 'phone', 'EOS']","['yo', 'a', 'EOS']","['necesito', 'ese', 'telefono', 'EOS', 'SOS']"
"['we', 'must', 'act', 'EOS', 'SOS']","['nos', 'por', 'EOS']","['hay', 'que', 'actuar', 'EOS', 'SOS']"
