Input,Output,Target
"['a', 'c', 'a', 'b', 'o', ' ', 'd', 'e', ' ', 'c', 'o', 'm', 'p', 'r', 'o', 'b', 'a', 'r', 'EOS']","['i', ' ', 'l', 'u', 's', 't', ' ', 'h', 'o', 'e', 'a', 't', ' ', 'd', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', ' ', 'j', 'u', 's', 't', ' ', 'c', 'h', 'e', 'c', 'k', 'e', 'd', 'EOS']"
"['e', 's', 'o', ' ', 'n', 'o', 's', ' ', 'g', 'u', 's', 't', 'a', 'r', 'i', 'a', 'EOS']","['t', 'e', ' ', 'r', 'i', 'a', 'i', 'k', 'e', ' ', 't', 'o', 'e', 't', 'EOS']","['w', 'e', ' ', 'd', ' ', 'l', 'i', 'k', 'e', ' ', 't', 'h', 'a', 't', 'EOS']"
"['t', 'o', 'm', ' ', 'e', 's', ' ', 'e', 's', 't', 'u', 'p', 'e', 'n', 'd', 'o', 'EOS']","['t', 'o', 'm', ' ', 'i', ' ', 'a', 'o', 'i', 'a', 'd', 'EOS']","['t', 'o', 'm', ' ', 's', ' ', 'g', 'r', 'e', 'a', 't', 'EOS']"
"['c', 'r', 'u', 'z', 'a', ' ', 'e', 'l', ' ', 'p', 'u', 'e', 'n', 't', 'e', 'EOS']","['i', 'o', 'y', 'n', 't', 'e', 'i', 'h', 'e', ' ', 'c', 'o', 'o', 'n', 'e', 'EOS']","['c', 'r', 'o', 's', 's', ' ', 't', 'h', 'e', ' ', 'b', 'r', 'i', 'd', 'g', 'e', 'EOS']"
"['a', 'd', 'o', 'n', 'd', 'e', ' ', 'v', 'a', 'm', 'o', 's', ' ', '?', 'EOS']","['d', 'h', 'a', 'r', 'e', ' ', 'y', 'o', ' ', 'y', 'e', ' ', 'm', 'o', ' ', '?', 'EOS']","['w', 'h', 'e', 'r', 'e', ' ', 'd', 'o', ' ', 'w', 'e', ' ', 'g', 'o', ' ', '?', 'EOS']"
"['e', 'l', ' ', 's', 'e', ' ', 'e', 'n', 'd', 'e', 'u', 'd', 'o', 'EOS']","['h', 'e', ' ', 's', 'e', 'i', 'e', 'i', 's', ' ', 'e', 'r', 't', 'o', 'a', 'l', 'e', 'SOS', 'SOS', 'SOS']","['h', 'e', ' ', 'r', 'a', 'n', ' ', 'i', 'n', 't', 'o', ' ', 'd', 'e', 'b', 't', 'EOS']"
"['t', 'o', 'm', ' ', 'e', 'r', 'a', ' ', 'l', 'e', 'n', 't', 'o', 'EOS']","['t', 'o', 'm', ' ', 'w', 'a', 's', ' ', 'a', 't', 'e', 'w', 'EOS']","['t', 'o', 'm', ' ', 'w', 'a', 's', ' ', 's', 'l', 'o', 'w', 'EOS']"
"['d', 'o', 'n', 'd', 'e', ' ', 'p', 'u', 'e', 'd', 'o', ' ', 'r', 'e', 'z', 'a', 'r', ' ', '?', 'EOS']","['w', 'h', 'a', 'r', 'e', ' ', 'y', 'o', 'n', ' ', 't', ' ', 'm', 'a', 'e', 'y', ' ', '?', 'EOS']","['w', 'h', 'e', 'r', 'e', ' ', 'c', 'a', 'n', ' ', 'i', ' ', 'p', 'r', 'a', 'y', ' ', '?', 'EOS']"
"['e', 'l', 'l', 'a', ' ', 'm', 'e', ' ', 'v', 'u', 'e', 'l', 'v', 'e', ' ', 'l', 'o', 'c', 'o', 'EOS']","['h', 'h', 'e', ' ', 'w', 'o', 'i', 'n', 'e', ' ', ' ', 'a', 'e', ' ', 'a', 'e', 'r', 'EOS']","['s', 'h', 'e', ' ', 'd', 'r', 'i', 'v', 'e', 's', ' ', 'm', 'e', ' ', 'm', 'a', 'd', 'EOS']"
"['s', 'o', 'y', ' ', 'u', 'n', ' ', 'a', 's', 'c', 'o', ' ', 'e', 'n', ' ', 'e', 's', 't', 'o', 'EOS']","['i', ' ', 'm', ' ', 'n', 'h', 'e', 't', ' ', ' ', 't', 'h', 'e', 's', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', ' ', 's', 'u', 'c', 'k', ' ', 'a', 't', ' ', 't', 'h', 'i', 's', 'EOS']"
"['e', 'r', 'e', 's', ' ', 'u', 'n', ' ', 'm', 'e', 'd', 'i', 'c', 'o', 'EOS']","['y', 'o', 'u', ' ', 'r', 'r', 'e', ' ', 'a', ' ', 'c', 'i', 'n', 'h', 'o', 'r', 'EOS']","['y', 'o', 'u', ' ', 'a', 'r', 'e', ' ', 'a', ' ', 'd', 'o', 'c', 't', 'o', 'r', 'EOS']"
"['t', 'o', 'm', ' ', 'a', 'm', 'a', 'b', 'a', ' ', 'a', ' ', 'm', 'a', 'r', 'y', 'EOS']","['t', 'o', 'm', ' ', 'w', 'o', 'o', 'e', 's', ' ', 't', 'e', 'r', 'y', 'EOS']","['t', 'o', 'm', ' ', 'l', 'o', 'v', 'e', 'd', ' ', 'm', 'a', 'r', 'y', 'EOS']"
"['t', 'o', 'm', ' ', 'r', 'o', 'b', 'o', ' ', 'u', 'n', ' ', 'c', 'o', 'c', 'h', 'e', 'EOS']","['t', 'o', 'm', ' ', 'w', 't', 'a', 'p', 'd', 'd', 't', ' ', 'c', 'a', 'r', 'EOS']","['t', 'o', 'm', ' ', 's', 't', 'o', 'l', 'e', ' ', 'a', ' ', 'c', 'a', 'r', 'EOS']"
"['e', 'l', ' ', 't', 'r', 'a', 'b', 'a', 'j', 'o', ' ', 'd', 'u', 'r', 'o', 'EOS']","['h', 'e', ' ', 's', 'a', 'r', 's', 'e', 'd', ' ', 't', 'i', 't', 'd', 'EOS']","['h', 'e', ' ', 'w', 'o', 'r', 'k', 'e', 'd', ' ', 'h', 'a', 'r', 'd', 'EOS']"
"['q', 'u', 'i', 'e', 'r', 'o', ' ', 'i', 'n', 't', 'e', 'n', 't', 'a', 'r', 'l', 'o', 'EOS']","['i', ' ', 'w', 'a', 'n', 't', ' ', 't', 'o', ' ', 's', 'h', 'e', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', ' ', 'w', 'a', 'n', 't', ' ', 't', 'o', ' ', 't', 'r', 'y', 'EOS']"
"['t', 'a', 'p', 'e', ' ', 'e', 's', 'a', ' ', 'g', 'o', 't', 'e', 'r', 'a', 'EOS']","['i', 'l', 'e', 's', 'h', 't', 'p', ' ', 't', 'h', 'e', 't', ' ', 'i', 'o', 'a', 't', 'EOS']","['p', 'l', 'u', 'g', ' ', 'u', 'p', ' ', 't', 'h', 'a', 't', ' ', 'l', 'e', 'a', 'k', 'EOS']"
"['u', 's', 't', 'e', 'd', ' ', 's', 'a', 'b', 'e', ' ', 't', 'o', 'd', 'o', 'EOS']","['y', 'o', 'u', ' ', 'r', 'n', 'o', 'w', ' ', 't', 'n', 'e', 'r', 'y', 't', 'h', 'i', 'n', 'g', 'EOS']","['y', 'o', 'u', ' ', 'k', 'n', 'o', 'w', ' ', 'e', 'v', 'e', 'r', 'y', 't', 'h', 'i', 'n', 'g', 'EOS']"
"['e', 'r', 'e', 's', ' ', 'd', 'e', ' ', 'a', 'q', 'u', 'i', ' ', '?', 'EOS']","['w', 'r', 'e', ' ', 'y', 'o', 'u', ' ', 'h', 'a', 'i', 'n', ' ', '?', 'e', 'r', 'e', ' ', '?', 'EOS']","['a', 'r', 'e', ' ', 'y', 'o', 'u', ' ', 'f', 'r', 'o', 'm', ' ', 'h', 'e', 'r', 'e', ' ', '?', 'EOS']"
"['n', 'o', ' ', 't', 'e', 'n', 'g', 'o', ' ', 'd', 'i', 'n', 'e', 'r', 'o', 'EOS']","['i', ' ', 'd', 'o', 'n', ' ', 't', ' ', 's', 'a', 'v', 'e', ' ', 'a', 'e', 'n', 'e', 'EOS']","['i', ' ', 'd', 'o', 'n', ' ', 't', ' ', 'h', 'a', 'v', 'e', ' ', 'm', 'o', 'n', 'e', 'y', 'EOS']"
"['p', 'a', 'r', 'e', 'c', 'e', 's', ' ', 'o', 'c', 'u', 'p', 'a', 'd', 'a', 'EOS']","['y', 'o', 'u', ' ', 'l', 'o', 'o', 'k', ' ', 'a', 'o', 's', 't', 'EOS']","['y', 'o', 'u', ' ', 'l', 'o', 'o', 'k', ' ', 'b', 'u', 's', 'y', 'EOS']"
"['e', 's', 't', 'a', 'm', 'o', 's', ' ', 'e', 'n', ' ', 'e', 'l', ' ', 'p', 'o', 'z', 'o', 'EOS']","['w', 'e', ' ', 'r', 'e', ' ', 'a', 'n', ' ', 't', 'h', 'e', ' ', 'c', 'a', 'r', 'l', 'EOS']","['w', 'e', ' ', 'r', 'e', ' ', 'i', 'n', ' ', 't', 'h', 'e', ' ', 'w', 'e', 'l', 'l', 'EOS']"
"['n', 'o', ' ', 'c', 'o', 'n', 'f', 'i', 'e', 's', ' ', 'e', 'n', ' ', 't', 'o', 'm', 'EOS']","['d', 'o', 'n', ' ', 't', ' ', 's', 'h', 'e', 'n', 't', ' ', 'h', 'h', 'm', 'EOS']","['d', 'o', 'n', ' ', 't', ' ', 't', 'r', 'u', 's', 't', ' ', 't', 'o', 'm', 'EOS']"
"['n', 'o', ' ', 'v', 'a', 'm', 'o', 's', ' ', 'a', ' ', 'i', 'r', 'EOS']","['w', 'e', ' ', 'l', 'e', ' ', 'n', 'o', 't', ' ', 'a', 'o', ' ', 'n', 'g', 'EOS']","['w', 'e', ' ', 'r', 'e', ' ', 'n', 'o', 't', ' ', 'g', 'o', 'i', 'n', 'g', 'EOS']"
"['e', 'l', 'l', 'o', 's', ' ', 'l', 'l', 'a', 'm', 'a', 'r', 'a', 'n', 'EOS']","['t', 'h', 'e', 'y', ' ', 'r', 'o', ' ', 's', 'a', 'r', 'l', 'EOS']","['t', 'h', 'e', 'y', ' ', 'l', 'l', ' ', 'c', 'a', 'l', 'l', 'EOS']"
"['t', 'o', 'm', ' ', 's', 'e', ' ', 'q', 'u', 'e', 'd', 'o', ' ', 'a', 'f', 'u', 'e', 'r', 'a', 'EOS']","['t', 'o', 'm', ' ', 'w', ' ', 'a', 'r', ' ', 'd', ' ', 't', 'n', 't', 'EOS']","['t', 'o', 'm', ' ', 's', 't', 'a', 'y', 'e', 'd', ' ', 'o', 'u', 't', 's', 'i', 'd', 'e', 'EOS']"
"['t', 'e', 'r', 'm', 'i', 'n', 'a', 'm', 'o', 's', ' ', '?', 'EOS']","['w', 'r', 'e', ' ', 'y', 'e', ' ', 'm', 'e', 'n', 'e', 'n', ' ', ' ', 'd', ' ', '?', 'EOS']","['a', 'r', 'e', ' ', 'w', 'e', ' ', 'f', 'i', 'n', 'i', 's', 'h', 'e', 'd', ' ', '?', 'EOS']"
"['c', 'i', 'e', 'r', 'r', 'a', ' ', 't', 'u', ' ', 'l', 'i', 'b', 'r', 'o', 'EOS']","['i', 'o', 'o', 'o', 'e', ' ', 't', 'o', 'u', ' ', ' ', 't', 'o', 'o', 'k', 'EOS']","['c', 'l', 'o', 's', 'e', ' ', 'y', 'o', 'u', 'r', ' ', 'b', 'o', 'o', 'k', 'EOS']"
"['l', 'o', ' ', 'h', 'i', 'z', 'o', ' ', 'm', 'i', ' ', 'h', 'e', 'r', 'm', 'a', 'n', 'o', 'EOS']","['i', 'a', ' ', 'h', 'e', 'o', 'n', ' ', ' ', 'r', ' ', 'i', 'o', 'd', 'EOS']","['m', 'y', ' ', 'b', 'r', 'o', 't', 'h', 'e', 'r', ' ', 'd', 'i', 'd', 'EOS']"
"['l', 'o', 's', ' ', 'd', 'o', 's', ' ', 's', 'o', 'n', 'r', 'i', 'e', 'r', 'o', 'n', 'EOS']","['y', 'h', 'e', 'y', 's', 'h', 'i', 'n', 't', 't', 'o', 'l', 'l', 'd', 'EOS']","['t', 'h', 'e', ' ', 't', 'w', 'o', ' ', 's', 'm', 'i', 'l', 'e', 'd', 'EOS']"
"['t', 'e', 'r', 'm', 'i', 'n', 'e', ' ', 'e', 'l', ' ', 't', 'r', 'a', 'b', 'a', 'j', 'o', 'EOS']","['i', ' ', 'w', 'e', 'l', 'e', 'n', 'e', ' ', 'd', ' ', 't', 'o', 'e', ' ', 'c', 'a', 'r', 'k', 'EOS']","['i', ' ', 'f', 'i', 'n', 'i', 's', 'h', 'e', 'd', ' ', 't', 'h', 'e', ' ', 'w', 'o', 'r', 'k', 'EOS']"
"['e', 's', 't', 'o', ' ', 'd', 'e', 'b', 'e', ' ', 'p', 'a', 'r', 'a', 'r', 'EOS']","['i', 'h', 'i', 's', ' ', 'i', 'a', 's', 't', ' ', 'a', 't', 'o', 'p', 'EOS']","['t', 'h', 'i', 's', ' ', 'm', 'u', 's', 't', ' ', 's', 't', 'o', 'p', 'EOS']"
"['n', 'e', 'c', 'e', 's', 'i', 't', 'o', ' ', 'e', 's', 'p', 'a', 'c', 'i', 'o', 'EOS']","['i', ' ', 'w', 'e', 'e', 'd', ' ', 't', 'o', 'e', 'y', 'k', 'EOS']","['i', ' ', 'n', 'e', 'e', 'd', ' ', 's', 'p', 'a', 'c', 'e', 'EOS']"
"['p', 'a', 'r', 'e', 'c', 'e', 's', ' ', 'b', 'o', 'b', 'o', 'EOS']","['y', 'o', 'u', ' ', 'r', 'o', 'o', 'k', ' ', 'a', 't', 'o', 'r', 'EOS']","['y', 'o', 'u', ' ', 'l', 'o', 'o', 'k', ' ', 's', 't', 'u', 'p', 'i', 'd', 'EOS']"
"['d', 'e', 'b', 'e', 's', ' ', 'a', 'y', 'u', 'd', 'a', 'r', 'l', 'a', 'EOS']","['y', 'o', 'u', ' ', 'r', 'a', 's', 't', ' ', 'h', 'a', 'r', 'p', 'EOS']","['y', 'o', 'u', ' ', 'm', 'u', 's', 't', ' ', 'h', 'e', 'l', 'p', ' ', 'h', 'e', 'r', 'EOS']"
"['l', 'o', ' ', 'a', 'p', 'r', 'e', 'n', 'd', 'i', ' ', 'y', 'o', ' ', 's', 'o', 'l', 'o', 'EOS']","['i', 'o', ' ', 'o', 'd', 'y', ' ', 'w', 'h', 'l', 's', 'h', 't', ' ', 'm', 'e', 'EOS']","['n', 'o', 'b', 'o', 'd', 'y', ' ', 't', 'a', 'u', 'g', 'h', 't', ' ', 'm', 'e', 'EOS']"
"['q', 'u', 'i', 'e', 'r', 'o', ' ', 'e', 's', 't', 'e', 'EOS']","['i', ' ', 'w', 'a', 'n', 't', ' ', 't', 'o', 'e', 's', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', ' ', 'w', 'a', 'n', 't', ' ', 't', 'h', 'i', 's', 'EOS']"
"['p', 'i', 'd', 'e', ' ', 'c', 'o', 'n', 's', 'e', 'j', 'o', ' ', 'a', ' ', 't', 'o', 'm', 'EOS']","['i', 'o', 't', ' ', 't', 'h', ' ', ' ', 's', 't', 't', ' ', 'o', 'e', 'n', 'e', 'EOS']","['g', 'e', 't', ' ', 't', 'o', 'm', ' ', 's', ' ', 'a', 'd', 'v', 'i', 'c', 'e', 'EOS']"
"['a', 'g', 'a', 'c', 'h', 'a', ' ', 't', 'u', ' ', 'c', 'a', 'b', 'e', 'z', 'a', 'EOS']","['l', 'o', 'n', 't', ' ', 'i', 'o', 'u', ' ', ' ', 't', 'a', 'r', 'r', 'EOS']","['d', 'u', 'c', 'k', ' ', 'y', 'o', 'u', 'r', ' ', 'h', 'e', 'a', 'd', 'EOS']"
"['t', 'e', 'n', 'g', 'o', ' ', 'u', 'n', 'a', ' ', 'm', 'u', 'j', 'e', 'r', 'EOS']","['i', ' ', 'm', 'a', 'v', 'e', ' ', 'a', ' ', 'g', 'a', 'n', 'e', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', ' ', 'h', 'a', 'v', 'e', ' ', 'a', ' ', 'w', 'i', 'f', 'e', 'EOS']"
"['l', 'a', ' ', 'l', 'e', 'c', 'c', 'i', 'o', 'n', ' ', 'e', 's', ' ', 'f', 'a', 'c', 'i', 'l', 'EOS']","['t', 'e', 't', ' ', ' ', ' ', ' ', 't', ' ', 'a', 'n', 't', 't', ' ', 't', 'a', 't', 'EOS']","['l', 'e', 's', 's', 'o', 'n', ' ', 't', 'w', 'o', ' ', 'i', 's', ' ', 'e', 'a', 's', 'y', 'EOS']"
"['e', 's', 'c', 'u', 'c', 'h', 'a', 'r', 'e', 'EOS']","['i', 't', 'l', 'l', ' ', 'b', 'o', 'k', 't', 'e', 'n', 'EOS']","['i', ' ', 'l', 'l', ' ', 'l', 'i', 's', 't', 'e', 'n', 'EOS']"
"['e', 'l', ' ', 'm', 'e', ' ', 'h', 'i', 'z', 'o', ' ', 'u', 'n', ' ', 't', 'r', 'a', 'j', 'e', 'EOS']","['t', 'e', ' ', 's', 'a', 's', 'e', ' ', 't', 'e', ' ', 'a', ' ', 'c', 'e', 'n', 'n', 'EOS']","['h', 'e', ' ', 'm', 'a', 'd', 'e', ' ', 'm', 'e', ' ', 'a', ' ', 's', 'u', 'i', 't', 'EOS']"
"['d', 'e', 'j', 'a', ' ', 's', 'i', 't', 'i', 'o', 'EOS']","['l', 'a', 'n', 'e', ' ', 'i', 'n', 'e', 'r', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['m', 'o', 'v', 'e', ' ', 'o', 'v', 'e', 'r', 'EOS']"
"['l', 'a', ' ', 'a', 'b', 'r', 'a', 'c', 'e', 'EOS']","['i', ' ', 'l', 'a', 's', 'h', 'e', 't', ' ', 't', 'i', 'r', 'e', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', ' ', 'h', 'u', 'g', 'g', 'e', 'd', ' ', 'h', 'e', 'r', 'EOS']"
"['y', 'o', ' ', 'l', 'o', ' ', 'u', 's', 'o', 'EOS']","['i', ' ', 'l', 's', 'e', ' ', 't', 't', 'EOS']","['i', ' ', 'u', 's', 'e', ' ', 'i', 't', 'EOS']"
"['m', 'e', ' ', 's', 'i', 'e', 'n', 't', 'o', ' ', 'e', 'n', 'f', 'e', 'r', 'm', 'a', 'EOS']","['i', ' ', 'l', ' ', 'a', 'i', 'e', 'l', ' ', 'n', 'g', ' ', 't', 'o', 'n', 'k', 'EOS']","['i', ' ', 'm', ' ', 'f', 'e', 'e', 'l', 'i', 'n', 'g', ' ', 's', 'i', 'c', 'k', 'EOS']"
"['p', 'a', 'r', 'a', 'l', 'o', 'EOS']","['i', 'u', 's', 't', ' ', 't', 'e', 'r', 'e', 'EOS']","['j', 'u', 's', 't', ' ', 'm', 'a', 'k', 'e', ' ', 't', 'h', 'i', 's', ' ', 's', 't', 'o', 'p', 'EOS']"
"['v', 'i', 'v', 'i', 'm', 'o', 's', ' ', 'c', 'o', 'n', ' ', 't', 'o', 'm', 'EOS']","['w', 'e', ' ', 'r', 'l', 'k', 'e', ' ', ' ', 't', 'o', 't', 'h', ' ', 't', 'h', 'm', 'EOS']","['w', 'e', ' ', 'l', 'i', 'v', 'e', 'd', ' ', 'w', 'i', 't', 'h', ' ', 't', 'o', 'm', 'EOS']"
"['e', 'l', ' ', 'e', 's', 't', 'a', ' ', 'e', 'n', ' ', 'c', 'a', 's', 'a', ' ', 'h', 'o', 'y', 'EOS']","['t', 'e', ' ', 'i', 's', ' ', 'a', ' ', ' ', 't', 'e', 'm', 'e', ' ', 't', 'h', ' ', 'EOS']","['h', 'e', ' ', 'i', 's', ' ', 'a', 't', ' ', 'h', 'o', 'm', 'e', ' ', 't', 'o', 'd', 'a', 'y', 'EOS']"
"['t', 'o', 'm', ' ', 'a', 'm', 'a', ' ', 'c', 'a', 'n', 't', 'a', 'r', 'EOS']","['t', 'o', 'm', ' ', 'w', 'o', 'o', 'e', 's', ' ', 't', 't', 'n', 'g', 'EOS']","['t', 'o', 'm', ' ', 'l', 'o', 'v', 'e', 's', ' ', 's', 'i', 'n', 'g', 'i', 'n', 'g', 'EOS']"
"['e', 's', 't', 'o', 'y', ' ', 'e', 'n', ' ', 'e', 'l', ' ', 'j', 'a', 'r', 'd', 'i', 'n', 'EOS']","['i', ' ', 'm', 'm', ' ', 'a', 'n', ' ', 't', 'h', 'e', ' ', 'c', 'o', 'i', 'EOS']","['i', ' ', 'a', 'm', ' ', 'i', 'n', ' ', 't', 'h', 'e', ' ', 'g', 'a', 'r', 'd', 'e', 'n', 'EOS']"
"['q', 'u', 'i', 'e', 'n', ' ', 's', 'e', ' ', 'p', 'a', 'r', 'o', ' ', '?', 'EOS']","['w', 'h', 'a', ' ', 'w', ' ', 'a', 'p', ' ', 'e', 'd', ' ', '?', 'EOS']","['w', 'h', 'o', ' ', 's', 't', 'o', 'p', 'p', 'e', 'd', ' ', '?', 'EOS']"
"['n', 'o', ' ', 't', 'i', 'e', 'n', 'e', 'n', ' ', 'c', 'a', 'l', 'o', 'r', ' ', '?', 'EOS']","['d', 'r', 'e', ' ', ' ', 't', ' ', 'y', 'o', 'u', ' ', 'h', 'a', 'u', ' ', '?', 'EOS']","['a', 'r', 'e', 'n', ' ', 't', ' ', 'y', 'o', 'u', ' ', 'h', 'o', 't', ' ', '?', 'EOS']"
"['t', 'o', 'm', ' ', 'd', 'i', 's', 'p', 'a', 'r', 'o', ' ', 'p', 'r', 'i', 'm', 'e', 'r', 'o', 'EOS']","['t', 'o', 'm', ' ', 'w', 'o', 'n', 'e', 'd', ' ', 't', 'o', 'n', 'e', 't', 'EOS']","['t', 'o', 'm', ' ', 'f', 'i', 'r', 'e', 'd', ' ', 'f', 'i', 'r', 's', 't', 'EOS']"
"['l', 'e', ' ', 'd', 'i', ' ', 'p', 'a', 'r', 'a', ' ', 'a', 'd', 'e', 'l', 'a', 'n', 't', 'e', 'EOS']","['i', ' ', 'l', 'i', 'd', 'n', ' ', 't', ' ', 's', 'i', 'o', 'k', ' ', 't', 'o', 'c', 'k', 'EOS']","['i', ' ', 'd', 'i', 'd', 'n', ' ', 't', ' ', 'l', 'o', 'o', 'k', ' ', 'b', 'a', 'c', 'k', 'EOS']"
"['n', 'o', ' ', 's', 'e', 'a', 's', ' ', 'd', 'e', 's', 'c', 'o', 'r', 't', 'e', 's', 'EOS']","['y', 'o', 'n', ' ', 't', ' ', 's', 'e', ' ', 't', 'e', 'n', 'e', 'EOS']","['d', 'o', 'n', ' ', 't', ' ', 'b', 'e', ' ', 'r', 'u', 'd', 'e', 'EOS']"
"['e', 'r', 'a', ' ', 'd', 'e', ' ', 't', 'o', 'm', 'EOS']","['i', ' ', ' ', 's', 'a', 's', ' ', 'a', 'o', 'e', 'u', ' ', 'i', 'h', 'm', 'EOS']","['i', 't', ' ', 'w', 'a', 's', ' ', 'f', 'r', 'o', 'm', ' ', 't', 'o', 'm', 'EOS']"
"['e', 'l', ' ', 'n', 'o', ' ', 'e', 's', ' ', 'u', 'n', ' ', 's', 'a', 'n', 't', 'o', 'EOS']","['h', 'e', ' ', 'i', ' ', 'a', 'o', 't', 't', 't', 'y', 'n', 'g', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['h', 'e', ' ', 's', ' ', 'n', 'o', ' ', 's', 'a', 'i', 'n', 't', 'EOS']"
"['l', 'o', 's', ' ', 'o', 's', 'o', 's', ' ', 'h', 'i', 'b', 'e', 'r', 'n', 'a', 'n', 'EOS']","['y', 'e', ' ', 'r', ' ', ' ', 'i', 'i', 'm', 'l', 'd', 's', 'e', 'd', 'e', 'd', 'SOS', 'SOS', 'SOS', 'SOS']","['b', 'e', 'a', 'r', 's', ' ', 'h', 'i', 'b', 'e', 'r', 'n', 'a', 't', 'e', 'EOS']"
"['m', 'e', ' ', 'e', 'n', 'c', 'a', 'r', 'g', 'a', 'r', 'e', ' ', 'd', 'e', ' ', 'e', 'l', 'EOS']","['i', ' ', 'l', 'i', ' ', 'b', 'h', 'l', 'e', ' ', 't', 'i', 'm', ' ', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS', 'SOS']","['i', ' ', 'l', 'l', ' ', 't', 'a', 'k', 'e', ' ', 'h', 'i', 'm', 'EOS']"
"['d', 'e', 'j', 'a', 'l', 'o', ' ', 'e', 's', 't', 'a', 'r', ' ', 't', 'o', 'm', 'EOS']","['l', 'e', 't', 'v', 'e', ' ', 't', 't', ' ', 't', 'o', ' ', 't', 'h', 'm', 'EOS']","['l', 'e', 'a', 'v', 'e', ' ', 'i', 't', ' ', 'b', 'e', ' ', 't', 'o', 'm', 'EOS']"
"['e', 's', 't', 'e', ' ', 'd', 'e', 'b', 'e', 'r', 'i', 'a', ' ', 's', 'e', 'r', 'v', 'i', 'r', 'EOS']","['t', 'h', 'i', 's', ' ', 'i', ' ', 'o', 'w', 's', 'd', ' ', 't', 'o', 'w', 't', 't', 'EOS']","['t', 'h', 'i', 's', ' ', 's', 'h', 'o', 'u', 'l', 'd', ' ', 'd', 'o', ' ', 'i', 't', 'EOS']"
"['n', 'o', ' ', 's', 'a', 'b', 'e', 'n', ' ', 'n', 'a', 'd', 'a', 'EOS']","['i', 'h', 'e', 'y', ' ', 'r', 'n', 'o', 'w', ' ', 'i', 'o', 'w', ' ', 'i', 'n', 'g', ' ', 'SOS', 'SOS']","['t', 'h', 'e', 'y', ' ', 'k', 'n', 'o', 'w', ' ', 'n', 'o', 't', 'h', 'i', 'n', 'g', 'EOS']"
"['p', 'a', 's', 'o', 'EOS']","['i', ' ', ' ', 's', 'a', 's', 'p', 'e', 'n', 'EOS']","['i', 't', ' ', 'h', 'a', 'p', 'p', 'e', 'n', 'e', 'd', 'EOS']"
"['m', 'e', ' ', 'e', 'n', 'c', 'a', 'n', 't', 'a', ' ', 'e', 'n', 's', 'e', 'n', 'a', 'r', 'EOS']","['i', ' ', 'l', 'i', 'v', 'e', ' ', 't', 'h', ' ', 's', 'h', 'l', 't', 'h', 'EOS']","['i', ' ', 'l', 'o', 'v', 'e', ' ', 't', 'o', ' ', 't', 'e', 'a', 'c', 'h', 'EOS']"
"['t', 'o', 'm', ' ', 'n', 'o', ' ', 'e', 's', 't', 'a', ' ', 'l', 'i', 's', 't', 'o', 'EOS']","['t', 'o', 'm', ' ', 'i', 's', ' ', ' ', 't', ' ', 's', 'e', 'a', 'd', 'y', 'EOS']","['t', 'o', 'm', ' ', 'i', 's', 'n', ' ', 't', ' ', 'r', 'e', 'a', 'd', 'y', 'EOS']"
"['e', 'l', ' ', 'a', 'g', 'u', 'a', ' ', 'e', 's', ' ', 'p', 'u', 'r', 'a', 'EOS']","['h', 'h', 'e', ' ', 'l', 'a', 's', ' ', ' ', ' ', 'i', 's', ' ', 'a', 'o', 'e', 'a', 't', 'EOS']","['t', 'h', 'e', ' ', 'w', 'a', 't', 'e', 'r', ' ', 'i', 's', ' ', 'c', 'l', 'e', 'a', 'n', 'EOS']"
"['m', 'e', ' ', 'm', 'u', 'e', 'r', 'o', ' ', 'd', 'e', ' ', 's', 'e', 'd', 'EOS']","['i', ' ', 'l', ' ', 'a', 'o', ' ', 'n', 'g', ' ', 't', 'n', ' ', 'i', 'h', 'e', 's', 'EOS']","['i', ' ', 'm', ' ', 'd', 'y', 'i', 'n', 'g', ' ', 'o', 'f', ' ', 't', 'h', 'i', 'r', 's', 't', 'EOS']"
"['q', 'u', 'i', 'e', 'n', ' ', 'e', 's', ' ', 'e', 's', 'e', ' ', '?', 'EOS']","['w', 'h', 'a', ' ', 's', 's', ' ', 't', 'h', 'a', 't', ' ', '?', 'EOS']","['w', 'h', 'o', ' ', 'i', 's', ' ', 't', 'h', 'a', 't', ' ', '?', 'EOS']"
